PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.2107	0.3287333	0.7213833	-1	-1	-1	-1	249.5597	2065.333	45335.14		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.81333	249.30843:1378 249.47772:946 249.54874:685 249.97501:8181 250.97655:157	
1	Unknown	7	0.2107	0.3287333	0.7213833	2.40496	12.14505	12.86654	99.52016	249.5597	2615.667	66990.11	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	52.31333	249.30843:467 249.48318:295 249.64706:209 249.97501:2421	248.97:396002 249.319:2759 249.50999:1505 249.713:812 249.83299:420 249.97501:17560
2	Unknown	7	0.13225	0.3287333	0.4464167	-1	-1	-1	-1	282.2035	538	7055.167		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.28	282.20352:229 283.25595:277	
3	Unknown	79	0.13225	0.3287333	0.4464167	20.56241	21.40414	22.24588	174.1799	282.2035	417.3333	15973.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.346666	282.25:28	248.97002:33 283.25595:45
4	Unknown	8	0.1714833	0.3679667	0.5252166	-1	-1	-1	-1	201.0267	624.3333	9511.956		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.473333	201.02184:242 202.98778:281	
5	Unknown	44	0.1714833	0.3679667	0.5252166	16.23348	16.95497	17.55621	140.5185	201.0267	869.3333	21723.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.38667	201.02184:74 201.02673:68 201.03163:40 201.03654:23	
6	Unknown	9	0.2499333	0.4072	0.9571	-1	-1	-1	-1	557.0038	7930	119150.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	158.6	557.00385:3138 560.85443:191 560.87085:1179	
7	Unknown	77	0.2499333	0.4072	0.9571	20.08142	20.92315	21.88514	166.4351	557.0038	7943	265789	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	158.86	557.00385:765 558.00812:60	248.97:14671
8	Unknown	9	0.2895	0.4072	0.8001667	-1	-1	-1	-1	557.9999	421.3333	3577.633		[M-H]-	M + 1	isotope of 3	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.426666	560.85443:191 560.87085:1179 562.86267:569	
9	Unknown	78	0.2895	0.4072	0.8001667	20.32191	21.0434	21.64464	167.3831	557.9999	482.3333	10605.87		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.646667	558.00812:60	87.00709:28 248.97002:133
10	Unknown	10	0.3287333	0.4464167	0.8786333	-1	-1	-1	-1	250.057	1546.667	23593.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.93333	249.97501:8181 250.97655:157	
11	Unknown	7	0.3287333	0.4464167	0.8786333	2.40496	12.14505	12.86654	99.51017	250.057	2051	51615.21	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41.02	249.64706:209 249.97501:2421	248.97:438329 249.319:2809 249.50999:1543 249.713:812 249.83299:420 249.97501:18817
12	Unknown	11	0.1714833	0.48565	1.035883	-1	-1	-1	-1	141.0149	326	3495.04		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.52		
13	Unknown	26	0.1714833	0.48565	1.035883	13.70827	14.42976	15.031	122.7009	141.0149	390.6667	9256.682		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.813334	141.01492:50	
14	Unknown	12	0.2895	0.5252166	0.6429167	-1	-1	-1	-1	560.8708	3722.667	63477		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.84667	560.85443:402 560.87085:1435 562.87085:916	
15	Unknown	51	0.2895	0.5252166	0.6429167	16.83472	17.55621	18.39794	139.6676	560.8708	4194.667	121974.7	471.943	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	83.89333	560.87085:407 562.87085:153	337.918:210 471.94299:2107 560.87097:997
16	Unknown	12	0.1714833	0.5252166	0.6429167	-1	-1	-1	-1	562.8708	1995.333	38720.59		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.54	562.87085:916	
17	Unknown	52	0.1714833	0.5252166	0.6429167	16.95497	17.67646	18.39794	140.6107	562.8708	2472	66218.16	560.863,337.899	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	49.44	562.87085:246	337.89899:656 560.86298:728
18	Unknown	14	0.2107	0.6036834	1.035883	-1	-1	-1	-1	239.0528	864.6667	7999.274		[M-H]-	M + 0	similar chromatogram in higher mz_20; similar chromatogram in higher mz_26; similar chromatogram in higher mz_34; similar chromatogram in higher mz_54	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.29333	239.05817:703 241.21774:244	
19	Unknown	58	0.2107	0.6036834	1.035883	17.55621	18.39794	19.11943	150.9661	239.0528	840.3333	24155.4	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.80667	239.05283:89	93.037:14 223.024:619
20	Unknown	14	0.2499333	0.6036834	0.9963334	-1	-1	-1	-1	245.0082	562.3333	4144.464		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.24667	245.00818:379 248.97002:91380 249.97501:4031	
21	Unknown	56	0.2499333	0.6036834	0.9963334	17.43596	18.2777	18.99918	149.7897	245.0082	405	12698.18	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.1		177.093:44 223.019:90 223.02901:620
22	w/o MS2:Fructose-1-phosphate	14	0.2499333	0.6036834	0.9963334	-1	-1	-1	-1	259.0275	5021.333	48069.93		[M-H]-	M + 0		null	null	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	100.4267	259.01642:163 259.02753:2113 260.0303:549 261.00708:2794 262.00806:213	
23	w/o MS2:Fructose-1-phosphate	62	0.2499333	0.6036834	0.9963334	18.15745	18.99918	19.96117	155.2599	259.0275	4327.333	130524.4	193.042	[M-H]-	M + 0		null	146.865	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	86.54667	259.02753:395	120.956:538 135.075:107 179.064:140 193.04201:1173 194.05299:394
24	Unknown	14	0.2895	0.6036834	0.9178666	-1	-1	-1	-1	260.0303	1236.667	10712.47		[M-H]-	M + 1	isotope of 11	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.73333	260.0303:549 261.00708:2794 262.00806:213	
