PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2841333	0.4021667	0.8340333	-1	-1	-1	-1	174.9555	1098	12577.15		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.96	174.95094:314	
1	Unknown	30	0.2841333	0.4021667	0.8340333	13.46778	14.18926	14.91075	118.7046	174.9555	1347	31161.07		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.94	174.95094:106	
2	Unknown	8	0.2841333	0.4021667	0.6771167	-1	-1	-1	-1	557.0038	6630.333	105510.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	132.6067	556.98749:826 557.00385:2455 560.85443:255 560.87085:1184	
3	Unknown	86	0.2841333	0.4021667	0.6771167	20.08142	20.92315	21.88514	166.4351	557.0038	7745	236785.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	154.9	556.98749:219 557.00385:720 558.00812:69	
4	Unknown	9	0.2841333	0.4414	0.6771167	-1	-1	-1	-1	471.935	3865.667	64660.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	76.06667	471.93503:1600	
5	Unknown	37	0.2841333	0.4414	0.6771167	14.18926	15.031	15.75249	120.1475	471.935	4826	135697.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	96.52	471.93503:495	155.95229:25 248.96455:93
6	Unknown	9	0.2841333	0.4414	0.6771167	-1	-1	-1	-1	471.935	3865.667	64660.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	76.06667	471.93503:1626	
7	Unknown	37	0.2841333	0.4414	0.6771167	14.18926	15.031	15.75249	120.1475	471.935	4790	133763.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	95.8	471.93503:458	248.96455:69
8	Unknown	10	0.3233667	0.4806333	0.6771167	-1	-1	-1	-1	250.44	343.6667	3561.917		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.733333	249.97501:8151 250.33052:136 255.22365:46	
9	Unknown	13	0.3233667	0.4806333	0.6771167	11.18306	12.14505	12.74629	99.5025	250.44	445.3333	9639.069	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.906667	249.97501:2444 250.51109:39	248.97:393502 249.368:2275 249.521:1588 249.789:527 249.877:526 249.97501:17238
10	Unknown	11	0.3626	0.51985	0.8340333	-1	-1	-1	-1	188.9704	1894.667	34553.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.36667	188.97038:758	
