PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.1319667	0.2888833	0.7603167	-1	-1	-1	-1	557.0038	6727	158820		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	134.3867	556.98749:736 557.00385:2529 560.85443:219 560.87085:1180	
1	Unknown	73	0.1319667	0.2888833	0.7603167	19.96117	20.92315	21.88514	166.4351	557.0038	7716	240262.7	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	154.32	556.98749:161 557.00385:668	248.959:615 248.97:13975
2	Unknown	9	0.24965	0.4069167	0.5638334	-1	-1	-1	-1	562.8708	1981.333	29866.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.5	562.87085:766	
3	Unknown	52	0.24965	0.4069167	0.5638334	16.83472	17.67646	18.39794	140.6107	562.8708	2296	64739.1	471.935	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	45.92	562.86267:205	337.905:1203 471.935:2276
4	w/o MS2:Urocanic acid	11	0.0924	0.4853667	0.7211	-1	-1	-1	-1	137.0355	329	2324.117		[M-H]-	M + 0		null	null	137.03564	C6H6N2O2	Imidazolyl carboxylic acids and derivatives	LOIYMIARKYCTBW-UHFFFAOYSA-N	O=C(O)C=CC1=CN=CN1	530	True	True	True	False	null	91.3	null	null	null	100	6.58		
5	w/o MS2:Urocanic acid	24	0.0924	0.4853667	0.7211	13.58802	14.18926	14.7905	120.9501	137.0355	329	7121.086		[M-H]-	M + 0		null	125.226	137.03564	C6H6N2O2	Imidazolyl carboxylic acids and derivatives	LOIYMIARKYCTBW-UHFFFAOYSA-N	O=C(O)C=CC1=CN=CN1	510	True	True	True	False	null	91.3	null	null	null	100	6.58	137.03551:44	
6	Unknown	11	0.2888833	0.4853667	0.7211	-1	-1	-1	-1	471.9425	4574.333	71484.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	90.87334	471.92752:580	
7	Unknown	30	0.2888833	0.4853667	0.7211	14.18926	14.91075	15.75249	119.1882	471.9425	5185	144542.9	471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	103.7	471.94254:453	248.965:882 471.92801:305
8	Unknown	13	0.3281167	0.5638334	0.8387833	-1	-1	-1	-1	187.0075	748	10473.27		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.96	188.96562:154	
9	Unknown	40	0.3281167	0.5638334	0.8387833	15.15125	15.99298	16.71447	133.1662	187.0075	931.3333	23527.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.62667		
10	Unknown	13	0.3281167	0.5638334	0.6818666	-1	-1	-1	-1	201.0218	601.3333	7828.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.873333	201.01692:135 202.98285:280	
11	Unknown	47	0.3281167	0.5638334	0.6818666	16.11323	16.83472	17.55621	139.5239	201.0218	763	17214.68		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.26		
12	Unknown	13	0.05316667	0.5638334	1.192533	-1	-1	-1	-1	447.1774	993.3333	8058.175		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.86667	447.17737:555	
13	Unknown	141	0.05316667	0.5638334	1.192533	27.2963	28.13803	29.46076	225.0564	447.1774	599.3333	24653.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.98667	447.17737:99	
14	Unknown	13	0.2104167	0.5638334	0.8780167	-1	-1	-1	-1	447.1774	993.3333	8058.175		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.86667	447.17007:159	
15	Unknown	141	0.2104167	0.5638334	0.8780167	27.2963	28.13803	29.46076	225.0564	447.1774	599.3333	24653.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.98667	447.17007:44	447.17007:23
16	Unknown	13	0.0924	0.5638334	0.6818666	-1	-1	-1	-1	567.3511	368.3333	3439.27		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.366667		
17	Unknown	151	0.0924	0.5638334	0.6818666	28.73927	29.34051	30.18225	233.1943	567.3511	286	8311.547	479.167	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.72	567.35107:37	479.16699:849 567.34302:40
18	Unknown	14	0.05316667	0.6030667	0.79955	-1	-1	-1	-1	116.0215	427	3832.903		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.54		
19	Unknown	15	0.05316667	0.6030667	0.79955	12.2653	12.98678	13.70827	112.4106	116.0215	414.3333	10324.49		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.286667	116.0178:21 116.02152:55 116.02524:46 116.02897:31 117.01817:22	
20	Unknown	14	0.44615	0.6030667	0.99605	-1	-1	-1	-1	141.0149	725.6667	7159.478		[M-H]-	M + 0	similar chromatogram in higher mz_14; similar chromatogram in higher mz_18; similar chromatogram in higher mz_24	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.51333	141.01492:281	
21	Unknown	26	0.44615	0.6030667	0.99605	13.58802	14.30951	15.031	121.6805	141.0149	754	20093.43		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.08		
22	Unknown	14	0.2104167	0.6030667	0.7603167	-1	-1	-1	-1	239.0635	1509.333	12113.98		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.18667	239.05817:324 240.15549:147	
23	Unknown	59	0.2104167	0.6030667	0.7603167	17.55621	18.2777	18.99918	149.9807	239.0635	1097	31586.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.94	239.05817:58	181.0453:28 239.06351:82
24	Unknown	82	0.2104167	0.6030667	0.7603167	20.44216	21.0434	21.64464	172.638	239.0635	156	3376.562	149.022	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.12		133.02901:86 149.022:2275
25	Unknown	14	0.1319667	0.6030667	1.113733	-1	-1	-1	-1	275.006	882	8439.77		[M-H]-	M + 2	isotope of 34	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.64	275.00595:360 277.2182:304 279.23126:16905	
26	Unknown	67	0.1319667	0.6030667	1.113733	18.39794	19.23968	19.96117	156.7757	275.006	823.3333	23001.05	193.052	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.46667		193.04201:1491 193.052:5687 194.05299:805
27	Unknown	14	0.3281167	0.6030667	0.7211	-1	-1	-1	-1	297.1517	526.3333	4356.993		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.52667	297.24112:7917 298.24359:1293 299.25967:623	
28	Unknown	93	0.3281167	0.6030667	0.7211	21.16365	22.12563	22.72687	179.6335	297.1517	352.6667	12424.03	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.053333	297.24112:179	195.138:162 220.14101:412 221.153:1280 236.10001:799 242.98801:107 291.203:40 295.22299:0 297.241:656 299.254:305
29	Unknown	14	0.05316667	0.6030667	1.1533	-1	-1	-1	-1	379.1117	949	9457.787		[M-H]-	M + 0	similar chromatogram in higher mz_17	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.98	379.11166:513	
30	Unknown	115	0.05316667	0.6030667	1.1533	23.92935	24.77109	26.09382	199.2011	379.1117	578	27142.38		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.56	379.11166:82	89.01846:32 89.02498:160 339.21567:30 367.35397:71 372.315:23
31	Unknown	14	0.05316667	0.6030667	1.1533	-1	-1	-1	-1	379.1184	1208	11713.01		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.16	379.11166:480 383.2774:94	
32	Unknown	113	0.05316667	0.6030667	1.1533	23.92935	24.77109	26.09382	199.201	379.1184	695	33065.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.9		368.28909:28
33	Unknown	14	0.1319667	0.6030667	1.113733	-1	-1	-1	-1	407.0735	344.3333	3259.806		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.886667		
34	Unknown	116	0.1319667	0.6030667	1.113733	24.41034	25.13183	25.85332	201.6204	407.0735	351.3333	8665.079	395.1	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.026667		395.10001:488 403.30801:1
35	Unknown	14	0.0924	0.6030667	1.113733	-1	-1	-1	-1	407.0805	369.6667	3439.219		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.393333		
36	Unknown	118	0.0924	0.6030667	1.113733	24.41034	25.13183	25.85332	201.6203	407.0805	407.6667	10100.84	325.186	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.153334		325.17401:1 325.186:752 387.30301:5 394.09698:19 403.30801:7
37	Unknown	14	0.05316667	0.6030667	1.192533	-1	-1	-1	-1	463.1716	2359.333	18962.72		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	47.18667	463.16422:630	
38	Unknown	149	0.05316667	0.6030667	1.192533	28.13803	29.10002	30.18225	232.5055	463.1716	1675.667	57307.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	33.51333	463.17163:258	
39	Unknown	14	0.05316667	0.6030667	1.271	-1	-1	-1	-1	479.1668	1825	20318.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	36.5	479.15927:387	
40	Unknown	152	0.05316667	0.6030667	1.271	28.61902	29.46076	30.42274	235.1606	479.1668	1334.333	47639.87	479.167	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.68667	479.16684:143	479.15201:91 479.16699:992
41	Unknown	14	0.1712	0.6030667	0.9568167	-1	-1	-1	-1	480.1741	348.6667	2977.162		[M-H]-	M + 1	isotope of 19	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.973333		
42	Unknown	152	0.1712	0.6030667	0.9568167	28.85952	29.46076	30.18225	235.147	480.1741	387.6667	8564.073	479.167	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.753334		479.15201:91 479.16699:992
43	Unknown	14	0.05316667	0.6030667	1.54595	-1	-1	-1	-1	485.2798	13550.67	135302.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	271.0133	485.27979:5732 486.28586:2074 487.28531:398	
