PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.2062667	0.32395	0.4419833	-1	-1	-1	-1	250.9711	441.3333	3891.417		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.82	250.97107:218 255.22919:686	
1	Unknown	13	0.2062667	0.32395	0.4419833	8.778104	12.14505	12.86654	99.49191	250.9711	410.6667	10230.69	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.213333	250.97107:75	248.97:262643 249.478:1234 249.707:583 249.92:262 249.97501:10340
2	Unknown	7	0.2062667	0.3635167	0.6783667	-1	-1	-1	-1	83.02495	450.3333	3660.096		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.006667		
3	Unknown	13	0.2062667	0.3635167	0.6783667	8.657856	12.14505	12.86654	109.1294	83.02495	424.6667	11197.49		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.493333		
4	Unknown	7	0.2455	0.3635167	0.7176	-1	-1	-1	-1	471.935	4012.667	82781.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	60.84667	471.93503:1764	
5	Unknown	36	0.2455	0.3635167	0.7176	14.18926	14.91075	15.75249	119.1883	471.935	4638.333	130683.1	471.943	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	92.76667	471.93503:472	248.965:2297 471.94299:1127
6	Unknown	7	0.2062667	0.3635167	0.8352833	-1	-1	-1	-1	557.9999	630.3333	9615.381		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.60667	557.99994:312 560.87085:1204 562.87085:506	
7	Unknown	87	0.2062667	0.3635167	0.8352833	20.20166	21.0434	21.76489	167.3831	557.9999	734	21074.66		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.68	557.99994:93	
8	Unknown	8	0.2455	0.40275	0.6783667	-1	-1	-1	-1	201.0218	1054.667	15692.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.88	201.02184:473	
9	Unknown	50	0.2455	0.40275	0.6783667	16.23348	16.95497	17.67646	140.5187	201.0218	1158.333	34407.73		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.16667	201.01692:37 201.02184:112 201.02673:99 201.03163:58 201.03654:44 201.04144:32 203.01733:25	
10	Unknown	9	0.32395	0.4419833	0.5989	-1	-1	-1	-1	282.2035	638.6667	6524.791		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.506667	282.20352:371 283.26178:586	
11	Unknown	82	0.32395	0.4419833	0.5989	20.44216	21.40414	22.48638	174.1799	282.2035	496.3333	17250.77		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.926666		
12	Unknown	9	0.2062667	0.4419833	0.6783667	-1	-1	-1	-1	557.0038	7168.667	143420.9		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	137.84	557.00385:2741 558.00812:262 560.87085:1039	
13	Unknown	79	0.2062667	0.4419833	0.6783667	20.08142	20.92315	21.88514	166.4351	557.0038	8125.333	252780.6	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	162.5067	556.98749:226 557.00385:706	248.97:14568
14	Unknown	9	0.2062667	0.4419833	0.6783667	-1	-1	-1	-1	557.0038	7168.667	143420.9		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	137.84	556.98749:856 557.00385:2810 558.00812:251 560.87085:1105	
15	Unknown	78	0.2062667	0.4419833	0.6783667	20.08142	20.92315	21.88514	166.4351	557.0038	7863.667	243054.9	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	157.2733	556.98749:236 557.00385:762 558.00812:74	248.97:14568
16	Unknown	13	0.2062667	0.5989	0.79605	-1	-1	-1	-1	141.019	1073	13699.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.46	141.01903:457	
17	Unknown	29	0.2062667	0.5989	0.79605	13.10703	13.94877	14.7905	118.619	141.019	1022	28765.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.44	141.01492:33 141.01903:111 141.02315:83 141.02724:60 141.03136:37 141.03546:28 144.01196:26 144.01611:27	114.00777:36
18	Unknown	13	0.08823334	0.5989	0.7568333	-1	-1	-1	-1	265.1464	1370.333	11506.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.40667	265.14639:659	
19	Unknown	81	0.08823334	0.5989	0.7568333	19.48018	20.20166	21.2839	164.885	265.1464	1215.333	35021.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.30667	265.14075:69 265.14639:110 265.15201:83 265.15765:44 265.16327:38 265.16891:21 266.14963:22	255.22919:30
20	Unknown	14	0.1278	0.6391333	1.1498	-1	-1	-1	-1	90.00979	1195.333	10329.74		[M-H]-	M + 0	similar chromatogram in higher mz_11; similar chromatogram in higher mz_12; similar chromatogram in higher mz_16; similar chromatogram in higher mz_22; similar chromatogram in higher mz_23; similar chromatogram in higher mz_24; similar chromatogram in higher mz_26; similar chromatogram in higher mz_27; similar chromatogram in higher mz_28; similar chromatogram in higher mz_33; similar chromatogram in higher mz_36; similar chromatogram in higher mz_37; similar chromatogram in higher mz_39	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.90667	90.00651:398	
21	Unknown	10	0.1278	0.6391333	1.1498	11.06282	11.66406	12.38554	103.7869	90.00979	1312	29249.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.24	90.00651:93 90.00979:90 90.01307:68 90.01635:40 90.01963:34	
22	Unknown	14	0.2847333	0.6391333	1.031783	-1	-1	-1	-1	116.0252	333.3333	2370.474		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.666667		
23	Unknown	21	0.2847333	0.6391333	1.031783	12.38554	12.98678	13.94877	112.4103	116.0252	261.3333	7214.875		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.226666	116.02152:22 116.02524:44 116.02897:27 116.03269:22	
24	Unknown	14	0.1670333	0.6391333	1.228267	-1	-1	-1	-1	239.0635	2355.333	22201.7		[M-H]-	M + 0	found in higher mz's MsMs_33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	47.10667	239.05283:577 241.21774:235	
25	Unknown	65	0.1670333	0.6391333	1.228267	17.43596	18.2777	19.11943	149.9807	239.0635	1635.333	60150.41	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	32.70667	239.06351:180	195.14301:54 223.024:512 225.022:130 239.069:261
26	w/o MS2:Palmitic acid	14	0.4812167	0.6391333	0.99255	-1	-1	-1	-1	255.2292	11125.67	136644.2		[M-H]-	M + 0	found in higher mz's MsMs_27; found in higher mz's MsMs_19	null	null	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	530	True	True	True	False	null	97.7	null	null	null	93.1	211.1133	255.22365:2145 256.23563:1184 259.12216:205	
27	w/o MS2:Palmitic acid	85	0.4812167	0.6391333	0.99255	19.84092	20.68266	22.00538	169.1181	255.2292	9754.333	312252.9	255.229	[M-H]-	M + 0		null	171.289	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	510	True	True	True	False	null	97.7	null	null	null	93.1	195.0867	255.22919:1019 256.23563:182	96.96:11 248.97:13234 255.229:4028 256.23599:324
28	Unknown	14	0.1670333	0.6391333	0.99255	-1	-1	-1	-1	256.2356	2329.333	27128.17		[M-H]-	M + 1	isotope of 13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.58667	256.23563:1184 259.12216:205	
29	Unknown	85	0.1670333	0.6391333	0.99255	19.84092	20.68266	21.52439	169.0853	256.2356	2002	62459.23	255.229	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.04	256.23563:182	96.96:11 248.97:13234 255.229:4028 256.23599:324
30	Unknown	14	0.3635167	0.6391333	0.9140834	-1	-1	-1	-1	259.1222	365.3333	3124.105		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.306667	259.12216:205	
