PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	w/o MS2:Stearic acid	8	0.2510667	0.3687667	0.4868	-1	-1	-1	-1	283.2618	1818.667	20843.76		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	530	True	True	True	False	null	98.1	null	null	null	79.3	14.7	283.25012:102 283.26178:1022	
1	w/o MS2:Stearic acid	86	0.2510667	0.3687667	0.4868	20.92315	21.76489	22.60662	177.0815	283.2618	1754	56009.13	283.256	[M-H]-	M + 0		null	179.017	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	510	True	True	True	False	null	98.1	null	null	null	79.3	35.08	283.26178:215	283.25601:452
2	Unknown	9	0.2903	0.408	0.8402	-1	-1	-1	-1	557.9999	483	7805.046		[M-H]-	M + 1	isotope of 2	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.66	557.99994:254 560.87085:1439 562.87085:529	
3	Unknown	76	0.2903	0.408	0.8402	20.20166	20.92315	21.64464	166.428	557.9999	630.3333	16817.89		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.60667		
4	Unknown	10	0.2903	0.4475667	0.68295	-1	-1	-1	-1	557.0038	7593	132153.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	142.94	557.00385:3004 557.99994:254 560.87085:1439	
5	Unknown	77	0.2903	0.4475667	0.68295	20.08142	21.0434	21.88514	167.3902	557.0038	8422	271633		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	168.44	556.98749:184 557.00385:731	
6	Unknown	10	0.3295333	0.4475667	0.76175	-1	-1	-1	-1	572.0309	403.6667	3261.289		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.073334	572.03094:215	
7	Unknown	81	0.3295333	0.4475667	0.76175	20.8029	21.52439	22.12563	171.1032	572.0309	432	9718.446	283.256	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.64	572.03094:64	283.25601:1342
8	Unknown	11	0.3295333	0.4868	0.6044833	-1	-1	-1	-1	201.0267	701.3333	8829.856		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.033333	201.01692:82 202.98285:240 204.98309:63	
9	Unknown	46	0.3295333	0.4868	0.6044833	16.23348	16.83472	17.55621	139.5237	201.0267	873	21139.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.46		
