PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.1714833	0.2891833	0.4078667	-1	-1	-1	-1	471.9425	4751.333	61066.85		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.16667	471.94254:1792	
1	Unknown	29	0.1714833	0.2891833	0.4078667	14.18926	14.91075	15.75249	119.1882	471.9425	5671	157356.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	113.42	471.92752:175	248.97002:445
2	Unknown	8	0.24995	0.36765	0.8799667	-1	-1	-1	-1	498.9342	1751.667	24697.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.03333	498.94962:2063	
3	Unknown	48	0.24995	0.36765	0.8799667	15.99298	16.59422	17.43596	132.4169	498.9342	313.6667	7914.724		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.273334	498.94189:87	
4	Unknown	82	0.24995	0.36765	0.8799667	20.08142	20.92315	22.24588	166.8982	498.9342	1427.333	49840.41	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.54667	498.94962:389	248.97:13798
5	Unknown	8	0.24995	0.36765	0.9192	-1	-1	-1	-1	498.9496	5078.667	77453.58		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	101.5733	498.94962:2047	
6	Unknown	47	0.24995	0.36765	0.9192	15.99298	16.59422	17.43596	132.4167	498.9496	1120.667	28037.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.41333	498.94189:87	
7	Unknown	80	0.24995	0.36765	0.9192	19.96117	20.92315	22.24588	166.8981	498.9496	3966.667	142608.2	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	79.33334	498.94962:337	248.97:13814
8	Unknown	9	0.2891833	0.4078667	0.5648	-1	-1	-1	-1	187.0075	717.6667	8331.921		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.98667	187.00275:147 188.96562:197	
9	Unknown	43	0.2891833	0.4078667	0.5648	15.2715	15.99298	16.59422	133.1662	187.0075	929.6667	21586.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.59333	187.00275:51	
