PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	5	0.1308	0.2485	0.3665167	-1	-1	-1	-1	188.9704	1773	20205.76		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.60667	188.96562:304	
1	Unknown	35	0.1308	0.2485	0.3665167	14.42976	15.2715	15.99298	127.0838	188.9704	1842.667	50872.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	36.85333	188.96562:78	
2	Unknown	7	0.1308	0.3272833	0.5626833	-1	-1	-1	-1	217.002	1420	26640.42		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.57333	217.00203:672	
3	Unknown	50	0.1308	0.3272833	0.5626833	16.35373	17.19546	17.91695	141.8651	217.002	1727	47683.16		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.54	217.00203:173	
4	Unknown	8	0.052	0.3665167	0.7598333	-1	-1	-1	-1	141.0149	584.6667	7428.15		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.69333	141.01082:108 141.02724:108	
5	Unknown	25	0.052	0.3665167	0.7598333	13.70827	14.30951	14.91075	121.6805	141.0149	747.6667	16182.96		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.95333		
6	Unknown	8	0.2485	0.3665167	0.52345	-1	-1	-1	-1	282.2035	478	4304.946		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.513333	282.20352:244 283.25595:422	
7	Unknown	83	0.2485	0.3665167	0.52345	20.56241	21.40414	22.24588	174.1799	282.2035	325	12669.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.5	283.25595:52	248.97002:69
8	Unknown	8	0.2485	0.3665167	0.6813667	-1	-1	-1	-1	557.0038	7209.667	121076.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	144.1933	557.00385:2824 557.99994:245 560.87085:1195	
9	Unknown	79	0.2485	0.3665167	0.6813667	20.08142	20.92315	21.88514	166.4351	557.0038	7776	244382.4	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	155.52	556.98749:160 557.00385:768	248.97:14131
10	Unknown	9	0.2485	0.40575	1.034783	-1	-1	-1	-1	172.9578	1097	12963.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.94	172.95782:456	
11	Unknown	27	0.2485	0.40575	1.034783	14.18926	14.91075	15.99298	124.8271	172.9578	1080.333	28715.21	137.036	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.60667		137.036:703
12	w/o MS2:2-Hydroxybenzaldehyde	10	0.1700333	0.4449833	0.6029	-1	-1	-1	-1	121.0284	316	2231.592		[M-H]-	M + 0		null	null	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	530	True	True	True	False	null	98.7	null	null	null	99.4	6.32		
13	w/o MS2:2-Hydroxybenzaldehyde	21	0.1700333	0.4449833	0.6029	13.46778	14.18926	14.7905	122.3001	121.0284	316	6839.705		[M-H]-	M + 0		null	120.682	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	510	True	True	True	False	null	98.7	null	null	null	99.4	6.32	121.02838:48	
14	Unknown	11	0.052	0.4842167	0.9170833	-1	-1	-1	-1	158.9768	344.6667	2612.917		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.893333		
15	Unknown	18	0.052	0.4842167	0.9170833	13.10703	14.06902	14.67026	118.5143	158.9768	305	8313.953		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.1		
16	Unknown	11	0.2092667	0.4842167	0.99555	-1	-1	-1	-1	558.0081	794.3333	10622.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.88667	558.00812:325 560.87085:1301 562.87085:515	
17	Unknown	75	0.2092667	0.4842167	0.99555	20.20166	20.92315	21.76489	166.4279	558.0081	821.6667	22272.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.43333	558.00812:103	
18	Unknown	12	0.1308	0.52345	0.87785	-1	-1	-1	-1	126.9969	316	3991.075		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.32		
19	Unknown	13	0.1308	0.52345	0.87785	12.74629	13.34753	13.94877	114.551	126.9969	404.3333	8751.657		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.086667	126.9969:50 127.0008:48 127.00469:46 127.00859:26	
20	Unknown	13	0.4449833	0.5626833	0.7206	-1	-1	-1	-1	471.9425	4865.333	49358.24		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	94.36667	471.94254:1895	
21	Unknown	30	0.4449833	0.5626833	0.7206	14.18926	15.031	15.75249	120.1475	471.9425	4804.667	134557.5	137.031	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	96.09333	471.93503:667	137.03101:470
22	Unknown	14	0.1308	0.6029	1.113567	-1	-1	-1	-1	351.2497	541	4860.142		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.82	351.24323:132	
23	Unknown	107	0.1308	0.6029	1.113567	23.20786	23.8091	24.53059	191.9963	351.2497	612	14819.37		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.24	351.24323:41	307.25671:24
24	Unknown	14	0.09156667	0.6029	1.1528	-1	-1	-1	-1	417.3166	1956	20938.18		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	39.12	417.31662:856 418.32034:297 421.22519:227	
25	Unknown	124	0.09156667	0.6029	1.1528	25.01158	25.97357	26.8153	208.2005	417.3166	1595.667	51391.61		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	31.91333	418.32034:55	
26	Unknown	14	0.1700333	0.6029	1.074017	-1	-1	-1	-1	418.3203	542	3909.952		[M-H]-	M + 1	isotope of 12	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.84	418.32034:297 421.22519:227	
27	Unknown	125	0.1700333	0.6029	1.074017	25.25208	26.09382	26.8153	209.1475	418.3203	376.6667	11904.56		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.533333	418.32034:53 418.32742:47 418.33447:28	
28	Unknown	15	0.052	0.6421334	1.309733	-1	-1	-1	-1	239.0635	3650.333	36025.98		[M-H]-	M + 0	similar chromatogram in higher mz_21; similar chromatogram in higher mz_36; similar chromatogram in higher mz_37; similar chromatogram in higher mz_42; similar chromatogram in higher mz_43; similar chromatogram in higher mz_44; similar chromatogram in higher mz_56; similar chromatogram in higher mz_57	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	73.00667	239.05283:234 239.06351:1856 239.12769:322 241.14255:315	
29	Unknown	61	0.052	0.6421334	1.309733	17.31571	18.2777	19.48018	149.9807	239.0635	2448.333	99601.38		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	48.96667	239.06351:303	223.01852:64 225.02155:49
30	w/o MS2:Palmitoleic acid	15	0.1308	0.6421334	0.8386167	-1	-1	-1	-1	253.2167	3087.333	29094.76		[M-H]-	M + 0	found in higher mz's MsMs_43; found in higher mz's MsMs_41; found in higher mz's MsMs_33; found in higher mz's MsMs_31	null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	94.7	null	null	null	99.8	61.74667	253.20569:148 253.21669:1412 255.2347:9313 256.23563:1901 257.233:208	
31	w/o MS2:Palmitoleic acid	80	0.1308	0.6421334	0.8386167	19.60042	20.56241	21.2839	168.2024	253.2167	2845	81722.94	253.217	[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	94.7	null	null	null	99.8	56.9	253.21669:271 255.2347:1447 256.23563:262	253.217:769 255.224:851 256.23599:451
32	Unknown	15	0.2092667	0.6421334	1.113567	-1	-1	-1	-1	254.2192	357.3333	2740.229		[M-H]-	M + 1	isotope of 15	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.146667	255.2347:9313 256.23563:1901 257.233:208	
33	Unknown	80	0.2092667	0.6421334	1.113567	19.96117	20.56241	21.16365	168.1693	254.2192	309.3333	7469.803	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.186666	255.2347:1447 256.23563:262	248.97:0 253.217:769 255.224:1053 256.23599:452
34	w/o MS2:Palmitic acid	15	0.4842167	0.6421334	1.034783	-1	-1	-1	-1	255.2347	21861.67	277002.8		[M-H]-	M + 0	found in higher mz's MsMs_43; found in higher mz's MsMs_41; found in higher mz's MsMs_39; found in higher mz's MsMs_37; found in higher mz's MsMs_35; found in higher mz's MsMs_33; found in higher mz's MsMs_31	null	null	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	530	True	True	True	False	null	97.7	null	null	null	98.5	410.9867	255.2347:9313 256.23563:1901 257.233:208	
