PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2527167	0.3707333	0.7633833	-1	-1	-1	-1	557.0038	6990	113934.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	139.8	556.98749:564 557.00385:2618 557.99994:205 560.87085:903	
1	Unknown	77	0.2527167	0.3707333	0.7633833	20.08142	20.92315	21.88514	166.4351	557.0038	7916.667	238509.5	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	158.3333	556.98749:146 557.00385:802	248.97:13285
2	Unknown	9	0.1350167	0.4099667	0.5276667	-1	-1	-1	-1	141.0149	664.6667	5601.111		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13		
3	Unknown	22	0.1350167	0.4099667	0.5276667	13.58802	14.18926	14.91075	120.6601	141.0149	721.3333	16154.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.42667		
4	Unknown	9	0.1350167	0.4099667	0.7633833	-1	-1	-1	-1	240.1608	536	5481.866		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.72	243.12276:63	
5	Unknown	67	0.1350167	0.4099667	0.7633833	18.63844	19.60042	20.44216	160.7782	240.1608	510	14559.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.2	240.15549:47 240.16084:31 240.16621:24	
6	Unknown	10	0.2919333	0.4492	0.60645	-1	-1	-1	-1	217.002	1227	17510.64		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.09333	216.99693:309	
7	Unknown	47	0.2919333	0.4492	0.60645	16.35373	17.19546	17.91695	141.8651	217.002	1496.333	40677.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	29.92667	216.99693:87 217.00203:176 217.00713:107 217.01222:77 217.01732:54 217.02242:30	
8	Unknown	11	0.3315	0.4884333	0.72415	-1	-1	-1	-1	471.935	4284	59282.96		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	85.38667	471.93503:1864	
9	Unknown	28	0.3315	0.4884333	0.72415	14.18926	14.91075	15.75249	119.1883	471.935	5010.667	139752.2	471.935	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	100.2133	471.91998:34 471.93503:528	248.97:4517 471.935:844
10	Unknown	14	0.09578333	0.60645	1.117117	-1	-1	-1	-1	223.0289	813.6667	8252.337		[M-H]-	M + 0	found in higher mz's MsMs_13; found in higher mz's MsMs_11	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.27333	227.18987:101 227.2003:2374	
11	Unknown	62	0.09578333	0.60645	1.117117	17.43596	18.2777	18.99918	150.5451	223.0289	778.6667	21132.37	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.57333	225.03192:31	149.00999:1 223.02901:937
12	Unknown	14	0.05621667	0.60645	1.234817	-1	-1	-1	-1	239.0635	2484	26789.87		[M-H]-	M + 0	similar chromatogram in higher mz_11; found in higher mz's MsMs_13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	49.68	239.06351:1125 239.12769:429 240.06441:248 241.21774:232	
13	Unknown	62	0.05621667	0.60645	1.234817	17.55621	18.2777	19.23968	149.9807	239.0635	2413.333	68591.79	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	48.26667	239.06351:261 240.06441:60	208.998:44 223.02901:937 239.058:123 240.075:43
14	Unknown	14	0.2919333	0.60645	0.9598666	-1	-1	-1	-1	240.0644	494.3333	3898.607		[M-H]-	M + 1	isotope of 6	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.886666	240.06441:201	
15	Unknown	62	0.2919333	0.60645	0.9598666	17.55621	18.2777	18.99918	149.9479	240.0644	445	11926.18	223.029	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.9		149.00999:1 223.02901:937 239.058:123
16	w/o MS2:Eicosenoic acid	14	0.17425	0.60645	1.077567	-1	-1	-1	-1	309.2785	375.6667	3063.517		[M-H]-	M + 0		null	null	309.27991	C20H38O2	Long-chain fatty acids	BITHHVVYSMSWAG-UHFFFAOYSA-N	O=C(O)CCCCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	93.6	null	null	null	99.1	7.513333	311.16666:282	
17	w/o MS2:Eicosenoic acid	98	0.17425	0.60645	1.077567	22.00538	22.60662	23.32811	183.2231	309.2785	301	6933.491		[M-H]-	M + 0		null	186.865	309.27991	C20H38O2	Long-chain fatty acids	BITHHVVYSMSWAG-UHFFFAOYSA-N	O=C(O)CCCCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	93.6	null	null	null	99.1	6.02		297.1517:29
18	Unknown	14	0.2134833	0.60645	1.038333	-1	-1	-1	-1	413.2856	339.6667	2655.572		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.793334	413.27859:106 417.30954:88	
19	Unknown	120	0.2134833	0.60645	1.038333	24.65084	25.25208	26.21406	202.4859	413.2856	303.6667	8123.956		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.073333	413.27859:31	249.97501:22
20	w/o MS2:Glucobrassicin	14	0.1350167	0.60645	1.077567	-1	-1	-1	-1	447.0604	1245.333	10007.13		[M-H]-	M + 0		null	null	447.05374	C16H20N2O9S2	Alkylglucosinolates	DNDNWOWHUWNBCK-UHFFFAOYNA-N	O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC2=CNC=3C=CC=CC32	530	True	False	True	False	null	58.6	null	null	null	80.3	24.90667	447.06036:526	
21	w/o MS2:Glucobrassicin	118	0.1350167	0.60645	1.077567	24.2901	25.01158	25.85332	200.0782	447.0604	988	29559.37		[M-H]-	M + 0		null	189.747	447.05374	C16H20N2O9S2	Alkylglucosinolates	DNDNWOWHUWNBCK-UHFFFAOYNA-N	O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CC2=CNC=3C=CC=CC32	530	True	False	True	False	null	58.6	null	null	null	80.3	19.76	447.05307:90 447.06036:126 447.06769:89 447.07501:55 447.08231:45 447.08963:26	
