PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	w/o MS2:2-Hydroxybenzaldehyde	6	0.2051667	0.3232	0.6766167	-1	-1	-1	-1	121.0284	371.6667	3399.42		[M-H]-	M + 0		null	null	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	530	True	True	True	False	null	96.5	null	null	null	99.4	7.433333		
1	w/o MS2:2-Hydroxybenzaldehyde	24	0.2051667	0.3232	0.6766167	13.70827	14.30951	15.031	123.3344	121.0284	396.3333	9184.533		[M-H]-	M + 0		null	120.682	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	510	True	True	True	False	null	96.5	null	null	null	99.4	7.926667		
2	w/o MS2:Stearic acid	6	0.08748333	0.3232	0.5196834	-1	-1	-1	-1	283.2618	1968.667	37840.13		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	530	True	True	True	False	null	98.1	null	null	null	78.4	26.06667	283.26178:778	
3	w/o MS2:Stearic acid	83	0.08748333	0.3232	0.5196834	21.0434	21.76489	22.60662	177.0815	283.2618	2361	65352.41	283.256	[M-H]-	M + 0		null	179.017	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	510	True	True	True	False	null	98.1	null	null	null	78.4	47.22	283.26178:242	141.019:50 283.25601:654
4	Unknown	9	0.3232	0.4409	0.5589167	-1	-1	-1	-1	188.9704	1545.333	19326.92		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.113334	188.97038:435	
5	Unknown	32	0.3232	0.4409	0.5589167	14.42976	15.2715	15.99298	127.0838	188.9704	1891.333	49825.94		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.82667	188.96562:151	
6	Unknown	9	0.2447333	0.4409	0.6766167	-1	-1	-1	-1	471.935	4179.667	77540.18		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.62	471.93503:1821	
7	Unknown	30	0.2447333	0.4409	0.6766167	14.18926	15.031	15.75249	120.1475	471.935	5211.667	141346.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	104.2333	471.91998:53 471.93503:483	248.96455:124
8	Unknown	10	0.3624333	0.48045	0.6373833	-1	-1	-1	-1	250.0188	2897	43434.46		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.52	249.97501:7893 250.25392:179	
9	Unknown	7	0.3624333	0.48045	0.6373833	6.373144	12.14505	12.86654	99.51093	250.0188	3881.333	98201.66	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	77.62666	249.5542:230 249.86021:107 249.97501:2576 250.32504:55	248.959:42855 248.97:378057 249.308:2861 249.494:1558 249.582:1299 249.718:814 249.937:469 249.97501:17592
10	Unknown	10	0.3624333	0.48045	0.8731	-1	-1	-1	-1	572.0392	572.3333	6005.87		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.44667		
11	Unknown	84	0.3624333	0.48045	0.8731	20.8029	21.52439	22.24588	171.1031	572.0392	740.3333	17568.24	283.262,281.246	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.80667	572.03094:65	281.246:4119 283.26199:4420
12	Unknown	13	0.1267167	0.59815	1.108817	-1	-1	-1	-1	116.0252	822.3333	6705.397		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.44667	116.02524:340	
13	Unknown	18	0.1267167	0.59815	1.108817	12.2653	12.98678	13.82852	112.4103	116.0252	755.6667	20547.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.11333	116.02524:50	
14	Unknown	13	0.4409	0.59815	0.8338667	-1	-1	-1	-1	141.019	1032	11410.78		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.64	141.01903:422 144.02026:84	
15	Unknown	25	0.4409	0.59815	0.8338667	13.22728	13.82852	15.15125	117.5986	141.019	813	27192.89		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.26	141.01903:100	
16	Unknown	13	0.4409	0.59815	0.7554	-1	-1	-1	-1	217.0173	505.6667	5274.153		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.4	217.00203:641	
17	Unknown	53	0.4409	0.59815	0.7554	16.47398	17.19546	17.7967	141.8645	217.0173	624	14595.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.48	216.99693:87 217.00203:126 217.00713:90 217.01222:63 217.01732:45 217.02242:26 217.04788:21	
18	Unknown	14	0.2447333	0.6373833	1.03035	-1	-1	-1	-1	165.0374	571.3333	4036.478		[M-H]-	M + 0	similar chromatogram in higher mz_17; similar chromatogram in higher mz_36; similar chromatogram in higher mz_38; similar chromatogram in higher mz_41; similar chromatogram in higher mz_44; similar chromatogram in higher mz_47	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.42667		
19	Unknown	41	0.2447333	0.6373833	1.03035	15.031	15.75249	16.35373	132.3	165.0374	511.3333	12366.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.22667		149.00528:59
20	Unknown	14	0.16595	0.6373833	1.14805	-1	-1	-1	-1	223.0289	1611.333	12855.4		[M-H]-	M + 0	found in higher mz's MsMs_25; found in higher mz's MsMs_23; found in higher mz's MsMs_21	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	32.22667	223.02885:716 227.18987:144 227.2003:2998	
21	Unknown	62	0.16595	0.6373833	1.14805	17.43596	18.2777	18.99918	150.5451	223.0289	1374.667	39169.55	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.49333	223.02885:190	145.05099:46 223.024:728
22	Unknown	14	0.2051667	0.6373833	0.8338667	-1	-1	-1	-1	239.0635	2274	21328.43		[M-H]-	M + 0	found in higher mz's MsMs_23	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	45.48	239.06351:940 240.05904:167 241.21237:240	
23	Unknown	62	0.2051667	0.6373833	0.8338667	17.55621	18.2777	19.23968	149.9807	239.0635	1799.333	62055.14	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.98667	239.06351:169	145.05099:46 223.024:728 239.064:182
24	Unknown	14	0.2447333	0.6373833	0.9911166	-1	-1	-1	-1	240.059	379.3333	3822.083		[M-H]-	M + 1	isotope of 11	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.586667	240.05904:167 241.21237:240	
25	Unknown	63	0.2447333	0.6373833	0.9911166	17.67646	18.39794	19.11943	150.9329	240.059	407.6667	9776.15		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.153334	241.07275:35	145.05128:36 223.01852:38
26	Unknown	14	0.2447333	0.6373833	0.9123333	-1	-1	-1	-1	241.2124	420.6667	4845.09		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.413333	241.21237:240	
27	Unknown	78	0.2447333	0.6373833	0.9123333	19.23968	20.20166	20.92315	165.6648	241.2124	372	11839.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.44		
28	Unknown	14	0.2447333	0.6373833	0.9123333	-1	-1	-1	-1	241.2177	510.3333	5882.325		[M-H]-	M + 0	similar chromatogram in higher mz_15; similar chromatogram in higher mz_19; similar chromatogram in higher mz_20; similar chromatogram in higher mz_27; similar chromatogram in higher mz_30	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.20667	241.21774:241	
29	Unknown	78	0.2447333	0.6373833	0.9123333	19.23968	20.20166	20.92315	165.6647	241.2177	551.6667	16103.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.03333		
30	w/o MS2:Palmitoleic acid	14	0.16595	0.6373833	1.226517	-1	-1	-1	-1	253.2167	1116	12654.83		[M-H]-	M + 0		null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	91.2	null	null	null	99.8	22.32	253.21669:467 255.22365:3003 256.23563:1385	
31	w/o MS2:Palmitoleic acid	80	0.16595	0.6373833	1.226517	19.72067	20.44216	21.16365	167.2202	253.2167	1380.333	34212.95	255.229	[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	91.2	null	null	null	99.8	27.60667	255.22365:280 256.23563:138	92.022:15 253.217:27 255.229:4957 256.23599:460
32	w/o MS2:Palmitoleic acid	14	0.16595	0.6373833	1.187283	-1	-1	-1	-1	253.2222	920.6667	9923.317		[M-H]-	M + 0		null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	91.2	null	null	null	88.7	18.41333	253.20569:78 255.22919:6887 256.23563:1284	
