PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2491833	0.3668667	0.6025833	-1	-1	-1	-1	201.0218	653.6667	7327.967		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.34667	201.02184:311	
1	Unknown	46	0.2491833	0.3668667	0.6025833	16.11323	16.95497	17.67646	140.5187	201.0218	589.6667	17099.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.79333	201.02184:39	
2	Unknown	9	0.2491833	0.4064333	0.5633667	-1	-1	-1	-1	187.0075	1017.667	14330.16		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.16	187.00748:489 188.97038:282	
3	Unknown	38	0.2491833	0.4064333	0.5633667	15.2715	15.99298	16.71447	133.1662	187.0075	1379.667	33830.55		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.59333	187.00275:35	
4	Unknown	10	0.2884167	0.4456667	0.75985	-1	-1	-1	-1	557.0283	2918	45519.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	58.36	556.98749:721 557.00385:2734 560.85443:141 560.87085:1226	
5	Unknown	75	0.2884167	0.4456667	0.75985	19.72067	20.92315	21.88514	166.4349	557.0283	3232	97790.49		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.64	556.98749:138 557.00385:655	
6	Unknown	10	0.2884167	0.4456667	0.8775333	-1	-1	-1	-1	572.0309	537.6667	5664.037		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.75333		
7	Unknown	80	0.2884167	0.4456667	0.8775333	20.8029	21.52439	22.24588	171.1032	572.0309	506.3333	15302.77	283.256	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.12667	572.03094:72	283.25601:2527
8	Unknown	13	0.3668667	0.5633667	0.7206166	-1	-1	-1	-1	250.1336	675.3333	11324.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.306667	249.97501:7789 250.16093:252 250.41258:125	
9	Unknown	11	0.3668667	0.5633667	0.7206166	11.54381	12.14505	12.86654	99.50864	250.1336	989.3333	23188.6	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.78667	249.71265:182 249.97501:2398	248.97:449091 249.27:3857 249.789:719 249.97501:20059
10	Unknown	13	0.4456667	0.5633667	0.75985	-1	-1	-1	-1	250.2266	541	6955.322		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.94	249.97501:7789 250.16093:252 250.41258:125 255.22365:163	
11	Unknown	11	0.4456667	0.5633667	0.75985	11.54381	12.14505	12.86654	99.50677	250.2266	795.6667	18174.27	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.91333	249.97501:2398	248.97:471199 249.27:4007 249.789:737 249.97501:21067
12	Unknown	14	0.2884167	0.6025833	0.9171	-1	-1	-1	-1	141.019	1095.333	15057.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.90667	141.01903:441	
13	Unknown	29	0.2884167	0.6025833	0.9171	13.22728	13.94877	14.91075	118.619	141.019	956.3333	31471.32		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.12667	141.01903:78	114.01146:45
14	Unknown	14	0.4064333	0.6025833	0.75985	-1	-1	-1	-1	188.9704	1918.333	25334.73		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.23333	188.96088:105 188.97038:599	
15	Unknown	40	0.4064333	0.6025833	0.75985	14.42976	15.2715	16.11323	127.0838	188.9704	2011.333	55605.08		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.22667	188.96088:33 188.97038:200	
