PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2455833	0.4028333	0.5597667	-1	-1	-1	-1	240.1555	419.6667	3934.432		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.393333		
1	Unknown	65	0.2455833	0.4028333	0.5597667	18.75869	19.35993	20.44216	158.8087	240.1555	257	11529.38		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.14	241.18015:23	
2	Unknown	10	0.3240333	0.4813	0.7170166	-1	-1	-1	-1	250.2922	410	5334.793		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.2	249.97501:7519 250.29222:160 250.45638:120 255.22365:76	
3	Unknown	8	0.3240333	0.4813	0.7170166	11.18306	12.14505	12.86654	99.50546	250.2922	622.3333	13643.32	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.44667	249.79462:130 249.87662:111 249.97501:2456 250.24844:69 250.45638:49	248.97:408977 249.336:2774 249.43401:1936 249.554:1271 249.92599:480 249.97501:17965
4	Unknown	11	0.2848	0.5205333	0.7170166	-1	-1	-1	-1	188.9704	1872.667	34350.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.95333	188.97038:523	
5	Unknown	31	0.2848	0.5205333	0.7170166	14.42976	15.2715	15.99298	127.0838	188.9704	2334	62553		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.68	188.96088:35 188.97038:189	
6	Unknown	12	0.3240333	0.5597667	0.7954834	-1	-1	-1	-1	235.1816	568	6687.304		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.36	235.17632:172 239.06351:1076	
7	Unknown	67	0.3240333	0.5597667	0.7954834	18.39794	18.99918	19.72067	156.0262	235.1816	589	13903.07		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.78	235.17632:56 235.18163:81 235.18692:46 235.19221:37	
8	Unknown	13	0.2455833	0.5989833	0.9135	-1	-1	-1	-1	90.00979	796	5628.648		[M-H]-	M + 0	similar chromatogram in higher mz_14; similar chromatogram in higher mz_15	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.92		
9	Unknown	7	0.2455833	0.5989833	0.9135	11.06282	11.7843	12.38554	104.8542	90.00979	796	20270.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.92		
10	Unknown	13	0.08831666	0.5989833	0.75625	-1	-1	-1	-1	116.0252	431	4184.665		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.62	116.02152:192	
11	Unknown	17	0.08831666	0.5989833	0.75625	12.2653	12.98678	13.58802	112.4103	116.0252	391.3333	10663.59		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.826667	116.02152:39 116.02524:41 116.02897:30	
12	Unknown	13	0.4420667	0.5989833	0.75625	-1	-1	-1	-1	187.0075	1026.333	12039.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.64	187.00275:205 188.96562:368	
13	Unknown	42	0.4420667	0.5989833	0.75625	15.2715	15.99298	16.83472	133.1662	187.0075	1326.667	32503.02		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.53333	187.00275:68	
14	Unknown	13	0.4028333	0.5989833	0.9135	-1	-1	-1	-1	282.2035	592	10041.64		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.69333	282.20352:339 282.25:3750 283.26178:4526 284.2637:665 285.20316:524 287.04572:909	
15	Unknown	90	0.4028333	0.5989833	0.9135	20.44216	21.40414	22.24588	174.1799	282.2035	511	18008.34	279.231	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.22	282.25:854 283.26178:254	71.016:17 155.103:383 157.08099:589 183.09399:208 183.103:1328 193.153:204 236.105:48 249.183:286 261.21399:44 277.21201:1584 279.23099:29972 280.23199:5757
16	Unknown	13	0.1671167	0.5989833	0.9919667	-1	-1	-1	-1	313.0728	1422.333	13610.65		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.44667	313.07275:670	
17	Unknown	81	0.1671167	0.5989833	0.9919667	19.84092	20.68266	21.52439	167.5658	313.0728	1079	32741.13	255.229	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.58	313.07275:98	194.95399:59 248.97:11524 255.229:12285 256.23599:2419
18	Unknown	181	0.1671167	0.5989833	0.9919667	32.22646	32.82771	33.42894	265.82	313.0728	213	4610.314		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.26		
19	Unknown	13	0.1671167	0.5989833	0.9919667	-1	-1	-1	-1	313.0728	1422.333	13610.65		[M-H]-	M + 0	similar chromatogram in higher mz_14	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.44667	313.07275:824 313.23798:2484 314.23639:477 315.25479:158	
20	Unknown	81	0.1671167	0.5989833	0.9919667	19.84092	20.68266	21.52439	167.5658	313.0728	1219	35995.04	255.229	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.38	313.07275:133	91.017:99 253.211:430 255.229:12285 256.23599:2422
