PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.0713	0.3070167	0.46395	-1	-1	-1	-1	472.9422	325.3333	3391.866		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.506667		
1	Unknown	30	0.0713	0.3070167	0.46395	14.30951	15.031	15.75249	120.1404	472.9422	320.3333	8477.478		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.406667		
2	Unknown	6	0.189	0.3070167	0.8569167	-1	-1	-1	-1	557.9999	704.6667	11188.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.09333	557.99994:322 560.87085:931 562.87085:622	
3	Unknown	76	0.189	0.3070167	0.8569167	20.08142	20.92315	21.64464	166.428	557.9999	747.3333	20396.47	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.94667	557.99994:94	248.97:15209
4	Unknown	8	0.1497667	0.3854833	0.5031667	-1	-1	-1	-1	127.0008	350	2884.093		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7		
5	Unknown	13	0.1497667	0.3854833	0.5031667	12.62604	13.22728	13.94877	113.521	127.0008	326.6667	7467.409		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.533333	126.9969:21 127.0008:43 127.00469:25	
6	Unknown	9	0.189	0.4247167	0.6212	-1	-1	-1	-1	187.0075	1393.333	19421.63		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.70667	187.00275:309 188.96562:309	
7	Unknown	36	0.189	0.4247167	0.6212	15.2715	15.99298	16.71447	133.1662	187.0075	1927.667	45403.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	38.55333	187.00275:96	
8	Unknown	11	0.3854833	0.5031667	0.6996667	-1	-1	-1	-1	181.0267	596.6667	7665.338		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.15333	181.02203:222 181.06856:257	
9	Unknown	30	0.3854833	0.5031667	0.6996667	14.42976	15.2715	15.99298	127.4433	181.0267	673	17770.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.46		
10	Unknown	11	0.3070167	0.5031667	0.6212	-1	-1	-1	-1	201.0267	726.6667	8330.639		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.85333	202.97794:92	
11	Unknown	43	0.3070167	0.5031667	0.6212	16.23348	16.83472	17.67646	139.5237	201.0267	884.6667	20324.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.69333	201.02184:70 201.02673:85 201.03163:45 201.03654:34 201.04144:24 203.01733:23	
12	Unknown	13	0.0713	0.5819666	1.367583	-1	-1	-1	-1	447.1774	959	8539.789		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.18	447.17737:438	
13	Unknown	143	0.0713	0.5819666	1.367583	27.17605	28.13803	29.58101	225.0564	447.1774	700.6667	25244.87		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.01333		
14	Unknown	13	0.3070167	0.5819666	0.89615	-1	-1	-1	-1	447.1774	959	8539.789		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.18	447.17737:435	
15	Unknown	137	0.3070167	0.5819666	0.89615	27.17605	28.13803	28.73927	225.0564	447.1774	678.3333	23347.36	447.185	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.56667		447.185:333
16	Unknown	13	0.1497667	0.5819666	1.01385	-1	-1	-1	-1	677.545	430.3333	3094.185		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.606667	681.27667:196 681.31281:1131 682.30603:304	
17	Unknown	181	0.1497667	0.5819666	1.01385	32.82771	33.42894	34.63142	264.6371	677.545	393.3333	9473.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.866667	677.52704:42	
18	Unknown	14	0.3070167	0.6212	0.8176833	-1	-1	-1	-1	165.0418	388.6667	3246.938		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.773334		
19	Unknown	39	0.3070167	0.6212	0.8176833	15.031	15.63224	16.35373	131.2917	165.0418	308.6667	7640.555		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.173333	165.03738:33 165.04182:34 165.04626:22 168.03174:21	
20	Unknown	14	0.2282167	0.6212	1.01385	-1	-1	-1	-1	223.0237	416.3333	3369.588		[M-H]-	M + 0	found in higher mz's MsMs_23; found in higher mz's MsMs_21	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.326667	227.0648:42 227.2003:2060	
21	Unknown	61	0.2282167	0.6212	1.01385	17.55621	18.2777	18.87894	150.5453	223.0237	399	10324.48	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.98	224.02669:46	223.019:220 223.02901:760
22	Unknown	14	0.0713	0.6212	1.0534	-1	-1	-1	-1	239.0635	1772.333	16031.25		[M-H]-	M + 0	similar chromatogram in higher mz_29; similar chromatogram in higher mz_35; similar chromatogram in higher mz_37; similar chromatogram in higher mz_39; similar chromatogram in higher mz_47; similar chromatogram in higher mz_55; found in higher mz's MsMs_23	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.44667	239.05283:386 242.98798:273	
23	Unknown	61	0.0713	0.6212	1.0534	17.55621	18.2777	19.11943	149.9807	239.0635	1772.667	48188.13	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.45333	239.06351:204 241.06738:25	223.019:220 223.02901:760 239.058:110
24	w/o MS2:Fructose-1-phosphate	14	0.0713	0.6212	1.2888	-1	-1	-1	-1	259.0275	2706.667	30860.98		[M-H]-	M + 0		null	null	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	54.13334	259.01642:290 261.00146:350 263.01096:120	
25	w/o MS2:Fructose-1-phosphate	67	0.0713	0.6212	1.2888	18.0372	18.99918	19.84092	155.2599	259.0275	2245.333	68360.99	193.052	[M-H]-	M + 0		null	146.865	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	44.90667	259.01642:73 259.02753:269	135.075:91 136.082:56 193.04201:1084 193.052:4761 194.05299:365
26	Unknown	14	0.0713	0.6212	1.367583	-1	-1	-1	-1	273.0025	8043	85422.87		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	160.86	272.9968:1181 274.00903:530 275.01169:308 277.18365:98 277.21246:511	
27	Unknown	69	0.0713	0.6212	1.367583	18.39794	19.23968	20.20166	156.8289	273.0025	7178.667	216857.7	193.052	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	143.5733	272.9968:265 274.00903:99 275.01169:90	193.052:4761
28	Unknown	14	0.189	0.6212	1.092633	-1	-1	-1	-1	274.009	1103	9256.452		[M-H]-	M + 1	isotope of 13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.06	274.00903:530 275.01169:308 277.18365:98 277.21246:511	
29	Unknown	68	0.189	0.6212	1.092633	18.39794	19.11943	19.96117	155.8236	274.009	1089.667	28361.69	193.052	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.79333	274.00903:100 275.01169:86	193.04201:1084 193.052:4761 194.05299:365
30	Unknown	14	0.0713	0.6212	1.1711	-1	-1	-1	-1	275.0117	777	6233.474		[M-H]-	M + 2	isotope of 13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.54	275.01169:308 277.18365:98 277.21246:511 279.23126:35661	
31	Unknown	69	0.0713	0.6212	1.1711	18.51819	19.23968	20.32191	156.7756	275.0117	729.6667	18268.08	193.052	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.59333	275.01169:90	193.052:4761
32	Unknown	14	0.2282167	0.6212	1.0534	-1	-1	-1	-1	289.0353	1080.667	8966.011		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.61333	289.02942:220 293.17715:658 293.20676:913	
33	Unknown	78	0.2282167	0.6212	1.0534	18.99918	20.32191	21.16365	165.2087	289.0353	755.3333	26500.26	265.141	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.10667	289.03531:73	163.03999:29 253.222:308 255.229:5809 265.14099:26271 266.14999:3636
34	Unknown	14	0.1497667	0.6212	1.092633	-1	-1	-1	-1	307.2628	756.6667	7572.764		[M-H]-	M + 0	similar chromatogram in higher mz_23; similar chromatogram in higher mz_51; found in higher mz's MsMs_35	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.13333	307.26276:412 309.16299:445 309.20554:1255 311.05075:7224 311.16666:876 311.22156:7189 312.05789:1599 312.22284:854	
35	Unknown	95	0.1497667	0.6212	1.092633	21.52439	22.36613	23.20786	181.3259	307.2628	707.3333	20461.4	242.993	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.14667	311.16055:39 311.21545:127	129.05499:15 163.03999:192 242.993:340 272.19699:44 279.23099:1 299.254:0 307.263:110 311.16101:60 311.22198:1
36	Unknown	14	0.1497667	0.6212	1.092633	-1	-1	-1	-1	307.2628	756.6667	7572.764		[M-H]-	M + 0	found in higher mz's MsMs_35	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.13333	307.26276:377 309.17514:579 309.27853:310 311.05685:6649 311.16666:702 312.05789:1397	
37	Unknown	95	0.1497667	0.6212	1.092633	21.52439	22.36613	23.20786	181.3259	307.2628	612.3333	18138.21		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.24667	307.25671:58	163.0399:48 242.98798:38 243.00954:26 255.24574:22 281.24002:35 297.24112:26 309.27243:40 311.16055:29 311.25815:23
38	Unknown	14	0.26745	0.6212	0.9353833	-1	-1	-1	-1	313.0728	992.3333	8342.306		[M-H]-	M + 2	isotope of 93	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.84667	313.07275:562 313.23798:2241 315.24866:1008	
39	Unknown	82	0.26745	0.6212	0.9353833	19.96117	20.8029	21.88514	168.5387	313.0728	465	18203.14	295.057	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.3		134.032:42 149.022:2238 256.23599:82 270.20401:46 272.23199:164 295.05701:1839
40	Unknown	97	0.26745	0.6212	0.9353833	21.88514	22.60662	23.68886	183.1309	313.0728	162.3333	7359.176	309.279	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.246667	313.07275:37	139.112:157 192.039:56 233.11301:58 255.235:73 307.263:24 309.27899:327 311.16699:95
