PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2526833	0.3703667	0.4884	-1	-1	-1	-1	282.2093	630.6667	6177.669		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.406667	282.20932:294	
1	Unknown	81	0.2526833	0.3703667	0.4884	20.56241	21.40414	22.72687	174.1797	282.2093	407.3333	16983.83		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.146667	282.20352:35 282.22095:25	
2	Unknown	8	0.2526833	0.3703667	0.4884	-1	-1	-1	-1	284.2637	309.6667	2366.789		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.02		
3	Unknown	85	0.2526833	0.3703667	0.4884	21.2839	21.88514	22.48638	178.0303	284.2637	309.6667	6702.62	283.262	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.193333	284.2637:62 284.26953:56 284.27536:46 284.28119:24	283.26199:1227
4	Unknown	8	0.1742167	0.3703667	0.7241167	-1	-1	-1	-1	557.0038	7529	171083.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	147.12	557.00385:3043 557.99994:261 560.87085:1287	
5	Unknown	77	0.1742167	0.3703667	0.7241167	20.08142	20.92315	21.88514	166.4351	557.0038	8813.333	266236.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	176.2667	556.98749:164 557.00385:802	
6	Unknown	9	0.1742167	0.4096	0.6060833	-1	-1	-1	-1	472.9497	342.6667	3452.502		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.853333		
7	Unknown	27	0.1742167	0.4096	0.6060833	14.30951	14.91075	15.63224	119.1811	472.9497	445.3333	10562.58	471.935	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.906667		154.94299:17 248.965:1654 471.935:875
8	Unknown	11	0.2919167	0.4884	0.6848834	-1	-1	-1	-1	187.0075	1208	19127.93		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.11333	187.00275:195 188.96562:310	
9	Unknown	35	0.2919167	0.4884	0.6848834	15.15125	15.99298	16.71447	133.1662	187.0075	1571.667	40013.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	31.43333	187.00275:82	
