PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.2101833	0.3282	0.5636	-1	-1	-1	-1	562.8708	2100.333	34757.68		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.78667	562.87085:839	
1	Unknown	62	0.2101833	0.3282	0.5636	16.83472	17.67646	18.51819	140.6107	562.8708	2568.667	68375.4	471.943	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	51.37333	562.87085:240	138.058:28 471.94299:2264
2	Unknown	11	0.3674333	0.4851333	0.6816167	-1	-1	-1	-1	250.0023	5192.667	77323.04		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	66.72667	249.51596:738 249.75636:440 249.97501:7591 250.22656:183 250.97655:280	
3	Unknown	6	0.3674333	0.4851333	0.6816167	11.18306	12.14505	12.98678	99.51127	250.0023	6816	178568.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	136.32	249.76183:139 249.80008:154 249.97501:2395 250.23204:53 250.97655:93	248.97002:29896 249.29752:269 249.5979:113 249.67986:101 249.82195:66 249.97501:1473
4	Unknown	11	0.17095	0.4851333	0.72085	-1	-1	-1	-1	250.9765	665	8485.466		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.3	250.97655:280 255.2347:421	
5	Unknown	6	0.17095	0.4851333	0.72085	11.18306	12.14505	12.86654	99.49181	250.9765	763	19573.95	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.26	250.97655:93	248.97:408034 249.298:2991 249.59801:1148 249.67999:876 249.82201:554 249.97501:18622
6	Unknown	11	0.3674333	0.4851333	0.7993166	-1	-1	-1	-1	558.0081	551.6667	5244.348		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.03333	558.00812:216 560.87085:1223 562.87085:631	
7	Unknown	79	0.3674333	0.4851333	0.7993166	20.32191	20.92315	21.88514	166.4279	558.0081	514.3333	14841.01	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.28667		97.018:8 248.97:13417
8	Unknown	12	0.2494167	0.5243667	0.6423833	-1	-1	-1	-1	259.1166	330.6667	3318.23		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.613333		
9	Unknown	65	0.2494167	0.5243667	0.6423833	18.39794	19.11943	19.84092	156.2384	259.1166	355.3333	8780.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.106667	259.11102:27 259.11661:30	
10	Unknown	14	0.05291667	0.60315	1.231517	-1	-1	-1	-1	239.0635	4454	51563.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	89.08	239.06351:1722 240.05904:264	
11	Unknown	63	0.05291667	0.60315	1.231517	17.43596	18.2777	19.11943	149.9807	239.0635	3664.667	113756.9	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	73.29333	239.05283:116 239.06351:385 240.07512:50	223.024:832 225.022:164
12	Unknown	14	0.09248333	0.60315	1.15305	-1	-1	-1	-1	423.3215	889.6667	11408.79		[M-H]-	M + 0	found in higher mz's MsMs_15; found in higher mz's MsMs_13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.79333		
13	Unknown	141	0.09248333	0.60315	1.15305	26.8153	27.65704	28.49878	221.5805	423.3215	717.6667	23138.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.35333	423.32147:86 423.32858:68 423.33572:44 423.34283:35 423.34995:21 424.32526:26 424.3324:36 424.33951:31	423.32858:35
14	Unknown	14	0.17095	0.60315	1.035033	-1	-1	-1	-1	424.3253	302	2450.29		[M-H]-	M + 1	isotope of 6	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.04		
15	Unknown	140	0.17095	0.60315	1.035033	26.69506	27.53679	28.13803	220.602	424.3253	289.6667	7496.265		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.793334		423.32147:56
16	Unknown	14	0.2494167	0.60315	0.9565667	-1	-1	-1	-1	448.0626	332.3333	2351.824		[M-H]-	M + 1	isotope of 41	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.646667		
17	Unknown	119	0.2494167	0.60315	0.9565667	24.0496	25.01158	25.61282	200.065	448.0626	285.6667	7193.238	225.006	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.713333	448.06262:39	225.006:584
18	Unknown	14	0.17095	0.60315	1.074267	-1	-1	-1	-1	473.2807	1526.333	14628.95		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.52667		
19	Unknown	148	0.17095	0.60315	1.074267	27.77729	28.49878	29.34051	227.5678	473.2807	1219.667	39010.82		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.39333		474.28177:51
20	Unknown	14	0.05291667	0.60315	1.388783	-1	-1	-1	-1	485.2798	72933.34	803736.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	1458.667	485.27979:30648 486.28586:9523 487.28531:1772	
21	Unknown	148	0.05291667	0.60315	1.388783	27.2963	28.49878	31.02398	227.4105	485.2798	51056	1982020	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	1021.12	485.25693:35 485.27979:4417 486.28586:1396 487.28531:123	474.28201:197 485.28:23510 486.28601:7481 487.285:990
22	Unknown	14	0.17095	0.60315	1.074267	-1	-1	-1	-1	485.4245	1324.333	10982.81		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.48667	485.27979:30648 486.28586:9523 487.28531:1772	
23	Unknown	148	0.17095	0.60315	1.074267	27.65704	28.49878	29.22026	227.4087	485.4245	1046.333	32503.01	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.92667	485.25693:35 485.27979:4417 486.28586:1396 487.28531:123	474.28201:197 485.28:23524 486.28601:7481 487.285:990
24	Unknown	14	0.2494167	0.60315	0.9565667	-1	-1	-1	-1	485.5388	477	3375.974		[M-H]-	M + 0	similar chromatogram in higher mz_15	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.54	485.27979:30648 486.28586:9523 487.28531:1772	
25	Unknown	148	0.2494167	0.60315	0.9565667	27.77729	28.49878	29.22026	227.4072	485.5388	392	10324.48	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.84	485.25693:35 485.27979:4417 486.28586:1396 487.28531:123	474.28201:197 485.28:23484 486.28601:7481 487.285:990
26	Unknown	14	0.1317167	0.60315	1.074267	-1	-1	-1	-1	651.5164	361.6667	2672.579		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.233333	651.51642:203	
27	Unknown	187	0.1317167	0.60315	1.074267	32.34671	33.18845	33.90993	262.9432	651.5164	248.3333	8174.457		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.966667	651.50757:24 651.51642:41 651.52527:37 651.53406:29	
28	Unknown	14	0.1317167	0.60315	1.074267	-1	-1	-1	-1	695.3023	1290.333	11778.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.80667	695.30231:649 695.45734:227 697.47418:249 699.4848:74	
29	Unknown	196	0.1317167	0.60315	1.074267	33.0682	34.27068	35.35291	271.157	695.3023	824.3333	34010.93		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.48667		695.30231:54
30	Unknown	14	0.05291667	0.60315	1.309983	-1	-1	-1	-1	695.3023	1290.333	11778.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.80667	695.30231:748 696.31482:226 699.49396:381	
31	Unknown	197	0.05291667	0.60315	1.309983	33.0682	34.27068	35.35291	271.157	695.3023	835	34660.27		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.7	695.3114:114	681.28571:35 681.29474:53
