PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.2059833	0.3639	0.5600666	-1	-1	-1	-1	202.9878	1856.333	26982.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.21333	202.98285:547	
1	Unknown	38	0.2059833	0.3639	0.5600666	15.39174	16.23348	16.95497	134.47	202.9878	2240.333	58649.78		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	44.80667	202.98285:172 202.98778:203 202.99271:124 202.99763:90 203.00256:67 203.00749:30 203.01241:27	
2	Unknown	8	0.28445	0.4031333	0.7173167	-1	-1	-1	-1	557.0038	6045	92903.58		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	120.9	556.98749:339 557.00385:2436 560.85443:135 560.87903:1166	
3	Unknown	76	0.28445	0.4031333	0.7173167	20.08142	20.92315	21.76489	166.4351	557.0038	6846.333	212420.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	136.9267	556.98749:115 557.00385:582	
4	Unknown	8	0.28445	0.4031333	0.8350167	-1	-1	-1	-1	557.0283	2643.667	41033.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	52.87333	557.00385:2268 560.85443:118 560.87085:1222	
5	Unknown	76	0.28445	0.4031333	0.8350167	20.08142	20.92315	21.76489	166.4349	557.0283	3012.667	91232.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	60.25333	556.98749:107 557.00385:641	
6	Unknown	10	0.3639	0.4816	0.75655	-1	-1	-1	-1	471.9425	4574	58135.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	91.48	471.94254:1815	
7	Unknown	27	0.3639	0.4816	0.75655	14.18926	14.91075	15.87274	119.1882	471.9425	5361.333	145560.2	471.943	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	107.2267	471.94254:491	136.93401:351 248.97501:2985 471.94299:724
8	Unknown	12	0.3236833	0.5600666	0.9138	-1	-1	-1	-1	282.2035	749	13850.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.95333	282.20352:338 282.25:581 283.26178:1033	
9	Unknown	82	0.3236833	0.5600666	0.9138	20.68266	21.40414	22.36613	174.1799	282.2035	682	23304.06	279.225	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.64	282.20932:56	279.22501:8499 281.23999:0
10	Unknown	13	0.0883	0.5996333	1.1103	-1	-1	-1	-1	239.0635	2260	22438.89		[M-H]-	M + 0	found in higher mz's MsMs_17; found in higher mz's MsMs_13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	45.2	239.06351:892	
11	Unknown	61	0.0883	0.5996333	1.1103	17.43596	18.2777	18.99918	149.9807	239.0635	1978.333	57170.65	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	39.56667	239.05283:29 239.06886:187	223.024:448 239.064:358
12	Unknown	13	0.1275333	0.5996333	1.1103	-1	-1	-1	-1	239.0689	2127.333	19997.17		[M-H]-	M + 0	similar chromatogram in higher mz_15; found in higher mz's MsMs_17; found in higher mz's MsMs_13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	42.54667	239.06886:945 241.21237:270 242.99875:274	
13	Unknown	64	0.1275333	0.5996333	1.1103	17.43596	18.2777	18.99918	149.9805	239.0689	2050	56961.42	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41	239.06886:279 241.06201:21	223.024:448 225.022:95 239.064:358
14	Unknown	13	0.2452167	0.5996333	0.9922667	-1	-1	-1	-1	260.0303	380	2689.726		[M-H]-	M + 1	isotope of 28	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.6	261.00708:370 263.15118:66	
15	Unknown	68	0.2452167	0.5996333	0.9922667	18.51819	19.11943	19.72067	156.2116	260.0303	380	8224.958	193.052	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.6		193.04201:565 193.052:2970 194.05299:467
16	Unknown	13	0.0883	0.5996333	1.227983	-1	-1	-1	-1	261.0071	881	9208.881		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.62	261.00708:370 263.15118:66 265.14639:1373	
17	Unknown	59	0.0883	0.5996333	1.227983	17.19546	18.0372	18.63844	147.3564	261.0071	893.6667	23253.57	181.05	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.87333		181.05:446 239.064:148
18	Unknown	13	0.0883	0.5996333	1.345683	-1	-1	-1	-1	273.0082	8517.667	86080.44		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	170.3533	272.9968:771 273.00821:3393 274.00903:485 275.01169:200	
19	Unknown	68	0.0883	0.5996333	1.345683	18.2777	19.11943	20.08142	155.8501	273.0082	6942.667	214541.7	193.052	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	138.8533	272.9968:142 273.00821:712 274.00903:93	193.04201:565 193.052:2970 194.05299:467
20	Unknown	13	0.16675	0.5996333	1.070733	-1	-1	-1	-1	274.009	1082	9491.035		[M-H]-	M + 1	isotope of 9	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.64	274.00903:485 275.01169:200	
21	Unknown	68	0.16675	0.5996333	1.070733	18.39794	19.11943	19.96117	155.8236	274.009	1002	27596.91	193.052	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.04	274.00903:93	193.04201:565 193.052:2970 194.05299:467
22	Unknown	13	0.2059833	0.5996333	1.0315	-1	-1	-1	-1	275.0117	455.3333	3643.818		[M-H]-	M + 2	isotope of 9	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.106667	275.01169:200 279.2197:1221 279.23126:18310	
23	Unknown	69	0.2059833	0.5996333	1.0315	18.51819	19.23968	19.84092	156.7756	275.0117	482	11146.99	193.052	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.64		193.052:2970 194.05299:467
24	Unknown	13	0.2059833	0.5996333	0.8350167	-1	-1	-1	-1	313.0789	823	7896.995		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.46	313.07889:428 313.23798:1052 315.25479:444	
25	Unknown	84	0.2059833	0.5996333	0.8350167	19.96117	20.68266	21.52439	167.5657	313.0789	861.3333	23809.12	255.229	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.22667	313.07275:89	255.224:1369 255.229:5198 256.23599:616
