PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2522667	0.3703	0.6851333	-1	-1	-1	-1	471.9425	4082.333	74803.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	80.03333	471.94254:1572	
1	Unknown	30	0.2522667	0.3703	0.6851333	14.06902	14.91075	15.75249	119.1882	471.9425	4790.667	138778.2	471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	95.81333	471.91998:36 471.94254:433	136.93401:296 154.94299:187 248.965:2198 471.92801:325
2	Unknown	9	0.2915	0.4095333	0.7243667	-1	-1	-1	-1	557.0038	7068	104000		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	141.36	556.98749:821 557.00385:2659 560.85443:256 560.87085:1695	
3	Unknown	78	0.2915	0.4095333	0.7243667	20.08142	20.92315	21.88514	166.4351	557.0038	7692	245060.6	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	153.84	556.98749:192 557.00385:692	248.965:6856
4	Unknown	10	0.1345667	0.44875	0.56645	-1	-1	-1	-1	141.0149	530.6667	5496.065		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.61333		
5	Unknown	26	0.1345667	0.44875	0.56645	13.58802	14.18926	15.031	120.6601	141.0149	566	14458.61		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.32	141.01903:41	
6	Unknown	10	0.05578334	0.44875	0.6056833	-1	-1	-1	-1	248.9155	468.3333	7098.934		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.366667	248.97002:137461 249.41219:1013 249.97501:7150 250.23204:181	
7	Unknown	9	0.05578334	0.44875	0.6056833	5.771904	12.14505	12.74629	99.53316	248.9155	652.6667	19735.09	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.05333	248.97002:39160 249.41763:351 249.97501:2181 250.97655:52	248.97:363453 249.412:1898 249.571:1061 249.614:1148 249.86:554 249.97501:16289
8	Unknown	10	0.2915	0.44875	0.8816167	-1	-1	-1	-1	557.0283	2988.333	44101.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	59.76667	557.00385:2738 558.00812:197 560.87085:1651	
9	Unknown	81	0.2915	0.44875	0.8816167	20.08142	20.92315	21.76489	166.4349	557.0283	3279.667	100669.2	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	65.59333	556.98749:179 557.00385:633	248.965:6904
