PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.28355	0.4012333	0.6761833	-1	-1	-1	-1	471.935	3769.333	65709.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	73.66666	471.93503:1720	
1	Unknown	26	0.28355	0.4012333	0.6761833	14.18926	15.031	15.75249	120.1475	471.935	4364.333	119132		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	87.28667	471.92752:193	248.96455:53
2	Unknown	8	0.08705	0.4012333	0.9903666	-1	-1	-1	-1	558.0081	383	7279.929		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.66	560.85443:319 560.87085:1125 562.86267:443	
3	Unknown	75	0.08705	0.4012333	0.9903666	20.32191	20.92315	21.76489	166.4279	558.0081	555.3333	13253.74	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.10667		248.97:14886
4	Unknown	9	0.3227833	0.4404667	0.6761833	-1	-1	-1	-1	202.9878	2232	31444.09		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.99333	202.98778:747	
5	Unknown	36	0.3227833	0.4404667	0.6761833	15.51199	16.23348	16.95497	134.47	202.9878	2502.667	68519.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	50.05333	202.97794:74 202.98285:208 202.98778:212 202.99271:139 202.99763:107 203.00256:83 203.00749:43 203.01241:32	
6	Unknown	9	0.2439833	0.4404667	0.9903666	-1	-1	-1	-1	498.9496	4848.667	81847.77		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	96.97334	498.94962:2015	
7	Unknown	40	0.2439833	0.4404667	0.9903666	15.99298	16.71447	17.43596	133.3746	498.9496	720.6667	18708.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.41333	498.94189:52	
8	Unknown	75	0.2439833	0.4404667	0.9903666	20.08142	20.92315	22.12563	166.8981	498.9496	4230	144644	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	84.6	498.94962:441	248.97:14886
9	Unknown	9	0.2439833	0.4404667	0.9511333	-1	-1	-1	-1	498.9651	2925	48807.08		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	58.5	498.93417:287 498.94962:1976 501.27734:84	
10	Unknown	40	0.2439833	0.4404667	0.9511333	16.11323	16.71447	17.43596	133.3745	498.9651	339	7532.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.78	498.94189:45	
11	Unknown	75	0.2439833	0.4404667	0.9511333	20.08142	20.92315	22.12563	166.898	498.9651	2860.667	91715.59	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	57.21333	498.94962:412	248.97:14834
12	Unknown	9	0.28355	0.4404667	0.7942167	-1	-1	-1	-1	572.0309	308.6667	2607.502		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.173333		
13	Unknown	81	0.28355	0.4404667	0.7942167	20.92315	21.64464	22.60662	172.0577	572.0309	312.6667	7676.64	283.256	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.253334	572.03094:58	283.25601:2380
14	Unknown	13	0.08705	0.5977333	1.1084	-1	-1	-1	-1	274.009	642.6667	7030.84		[M-H]-	M + 1	isotope of 18	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.85333	274.00903:274 277.2182:566	
15	Unknown	67	0.08705	0.5977333	1.1084	18.51819	19.23968	20.08142	156.8021	274.009	651	18260.87	193.052	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.02	274.00903:65	193.04201:655 193.052:2513 227.19501:0
16	Unknown	13	0.1655167	0.5977333	1.0296	-1	-1	-1	-1	479.1668	1292.667	10904.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.85333	479.15927:356 481.3266:47	
17	Unknown	152	0.1655167	0.5977333	1.0296	28.49878	29.46076	30.3025	235.1606	479.1668	937.6667	32250.53	479.167	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.75333	480.17413:45	479.16699:824 480.189:20
18	Unknown	13	0.1655167	0.5977333	1.0296	-1	-1	-1	-1	480.1741	408	2943.401		[M-H]-	M + 1	isotope of 7	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.16	481.3266:47	
19	Unknown	153	0.1655167	0.5977333	1.0296	28.61902	29.58101	30.18225	236.1058	480.1741	363	9011.391		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.26	480.17413:45	
20	Unknown	13	0.1655167	0.5977333	1.0296	-1	-1	-1	-1	629.3417	341.6667	2669.294		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.833333		
21	Unknown	161	0.1655167	0.5977333	1.0296	29.94175	30.54299	31.26448	242.1785	629.3417	358.3333	8174.454	601.353	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.166667		601.35303:1020
22	Unknown	14	0.08705	0.63695	1.265317	-1	-1	-1	-1	212.5222	394.3333	5052.595		[M-2H]2-	M + 1	isotope of 54	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.886667	212.02344:803 215.81674:81	
23	Unknown	34	0.08705	0.63695	1.265317	14.67026	15.2715	15.99298	252.3428	212.5222	452.6667	10403.86	163.035	[M-2H]2-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.053333	212.52223:83	137.056:144 163.035:447
24	Unknown	14	0.08705	0.63695	1.226083	-1	-1	-1	-1	223.0237	559	5090.861		[M-H]-	M + 0	found in higher mz's MsMs_37; found in higher mz's MsMs_27; found in higher mz's MsMs_25	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.18	223.0237:288 227.18987:56 227.2003:4065	
25	Unknown	58	0.08705	0.63695	1.226083	17.43596	18.15745	18.99918	149.5565	223.0237	482.6667	13383.59	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.653334	223.02885:72	163.035:66 223.024:469
26	Unknown	14	0.1262833	0.63695	1.1084	-1	-1	-1	-1	239.0635	1994.333	17078.14		[M-H]-	M + 0	similar chromatogram in higher mz_18; similar chromatogram in higher mz_32; similar chromatogram in higher mz_37; similar chromatogram in higher mz_42; similar chromatogram in higher mz_44; similar chromatogram in higher mz_47	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	39.88667	239.06351:801 241.21237:406 242.99336:557	
27	Unknown	59	0.1262833	0.63695	1.1084	17.43596	18.2777	19.11943	149.9807	239.0635	1558.333	49681.62	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	31.16667	239.06351:181	195.133:45 195.14799:35 223.02901:516
28	Unknown	14	0.08705	0.63695	0.7942167	-1	-1	-1	-1	241.2124	725	5950.924		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.5	241.14792:290 241.21237:353 242.99336:512	
29	Unknown	77	0.08705	0.63695	0.7942167	19.35993	20.32191	20.92315	166.6495	241.2124	583	18094.92		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.66	241.207:39	145.07211:26
30	Unknown	14	0.20475	0.63695	0.83345	-1	-1	-1	-1	251.0916	1896.333	16968.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.92667	251.09161:844 253.21669:520 255.22919:8548	
31	Unknown	67	0.20475	0.63695	0.83345	18.39794	19.23968	20.08142	157.4644	251.0916	1718.667	46839.02	193.052	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.37333	251.08614:74	193.04201:602 193.052:2416 227.19501:0
32	Unknown	14	0.20475	0.63695	1.069167	-1	-1	-1	-1	254.2192	367.6667	2778.395		[M-H]-	M + 1	isotope of 59	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.353333	255.22919:8548 256.23563:1665 259.01642:117 259.02753:1179	
33	Unknown	77	0.20475	0.63695	1.069167	19.72067	20.44216	21.0434	167.1873	254.2192	335.6667	8513.558	255.224	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.713333	255.22365:185 256.23563:120	253.211:156 255.224:1986 256.23599:1042
34	w/o MS2:Fructose-1-phosphate	14	0.2439833	0.63695	0.75465	-1	-1	-1	-1	259.0275	2430	21241.28		[M-H]-	M + 0		null	null	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	48.6	259.01642:117 259.02753:1179 261.00146:277 261.02383:156	
35	w/o MS2:Fructose-1-phosphate	65	0.2439833	0.63695	0.75465	18.2777	18.99918	19.84092	155.2599	259.0275	2378	64378.37	193.042	[M-H]-	M + 0		null	146.865	259.02243	C6H13O9P	Monosaccharide phosphates	ZKLLSNQJRLJIGT-UHFFFAOYNA-N	O=C(COP(=O)(O)O)C(O)C(O)C(O)CO	530	True	True	True	False	null	70.3	null	null	null	87.8	47.56	259.01642:37 259.02753:333	193.04201:567 194.048:162
36	Unknown	14	0.1655167	0.63695	1.1084	-1	-1	-1	-1	261.0071	811.3333	6168.435		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.22667	261.00146:277 261.02383:156 265.14639:623	
37	Unknown	57	0.1655167	0.63695	1.1084	17.19546	18.0372	18.87894	147.3564	261.0071	564.6667	18895.77	223.029,223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.29333	261.00146:53	223.024:467 223.02901:516
38	Unknown	14	0.08705	0.63695	1.344117	-1	-1	-1	-1	273.0082	7242	81393.52		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	144.84	273.00821:3228 274.00903:274 277.2182:566	
39	Unknown	67	0.08705	0.63695	1.344117	18.2777	19.23968	20.08142	156.8287	273.0082	6639.333	207651.5	193.052	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	132.7867	273.00821:722 274.00903:65	193.04201:655 193.052:2513 227.19501:0
40	Unknown	14	0.1655167	0.63695	1.1084	-1	-1	-1	-1	275.006	474.6667	4035.34		[M-H]-	M + 2	isotope of 18	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.493333	277.2182:566 279.23126:25331	
41	Unknown	66	0.1655167	0.63695	1.1084	18.51819	19.11943	19.84092	155.7974	275.006	496.6667	12359.09	193.042	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.933333		193.04201:665 194.05299:198
42	Unknown	14	0.08705	0.63695	1.38335	-1	-1	-1	-1	277.2182	1354	15852.17		[M-H]-	M + 0	found in higher mz's MsMs_51	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.08	277.2182:546 279.23126:27965 280.23764:4653 281.21103:260 281.24582:18474	
43	Unknown	86	0.08705	0.63695	1.38335	20.44216	21.40414	22.12563	174.3213	277.2182	1130.333	40399.7	279.231	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.60667	279.23126:5641 280.23184:968 281.24582:2320	127.059:35 149.01801:0 155.103:492 157.077:177 157.086:4644 158.089:322 183.09399:1131 183.103:5467 184.101:518 193.153:187 267.064:56 277.207:935 278.22101:602 279.23099:11760 280.23199:2056
44	Unknown	14	0.1655167	0.63695	1.38335	-1	-1	-1	-1	279.2486	24341.33	262999.9		[M-H]-	M + 0	found in higher mz's MsMs_47; found in higher mz's MsMs_45	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	486.8267	279.23126:25331 280.23184:4151 281.24582:16868 282.25:3502 283.26178:4728	
45	Unknown	85	0.1655167	0.63695	1.38335	20.44216	21.40414	22.48638	174.2631	279.2486	19142	658119.4	279.231	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	382.84	279.23126:3448 280.23184:638 281.24582:1469 282.25:329 283.26178:94	139.112:176 149.022:0 155.14101:119 157.086:4189 183.09399:1131 184.101:523 267.064:102 279.23099:11760 280.23199:1728 281.246:4
46	Unknown	14	0.20475	0.63695	1.069167	-1	-1	-1	-1	279.3584	481.6667	3621.427		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.633333	279.23126:25331 280.23184:4151 281.24582:16868 282.25:3502 283.26178:4728 284.26953:610	
47	Unknown	85	0.20475	0.63695	1.069167	20.68266	21.40414	22.12563	174.26	279.3584	410.6667	11096.48	279.231	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.213333	279.23126:3448 280.23184:638 281.24582:1469 282.25:329 283.26178:94	139.112:176 149.022:0 155.14101:119 157.086:4185 183.09399:1131 184.101:539 267.064:102 279.23099:11760 280.23199:1726 281.246:4
48	Unknown	14	0.1655167	0.63695	1.1084	-1	-1	-1	-1	281.356	437.3333	3675.942		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.746667	281.24582:16868 282.25:3502 283.26178:4728 284.26953:610	
49	Unknown	87	0.1655167	0.63695	1.1084	20.92315	21.64464	22.24588	176.1582	281.356	436.6667	11089.28	281.246	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.733334	281.24582:2649 282.25:558 283.26178:637 284.26953:96	155.103:226 157.08099:477 183.09399:47 277.207:1337 277.21799:4458 280.23199:381 281.246:11735 282.25:1886 283.26199:4213 284.26401:909
50	Unknown	14	0.08705	0.63695	1.265317	-1	-1	-1	-1	282.25	7335	85550.05		[M-H]-	M + 1	isotope of 67	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	146.7	282.25:3502 283.26178:4728 284.26953:610	
51	Unknown	87	0.08705	0.63695	1.265317	20.68266	21.64464	22.60662	176.1329	282.25	6008.333	196692.1	281.246	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	120.1667	282.25:558 283.26178:637 284.26953:96	155.103:226 157.08099:476 183.09399:47 277.207:1337 277.21799:4458 280.23199:380 281.246:11818 282.25:1910 283.26199:4415 284.26401:909
52	w/o MS2:Methyl Heptadecanoic acid	14	0.4797	0.63695	0.9119167	-1	-1	-1	-1	283.2618	10113.33	125991		[M-H]-	M + 0	found in higher mz's MsMs_51	null	null	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.4	null	null	null	97	181.1667	283.26178:4728 284.26953:610	
