PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.13445	0.2917	0.56665	-1	-1	-1	-1	188.9704	1781	32346.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.93333	188.96562:256	
1	Unknown	29	0.13445	0.2917	0.56665	14.42976	15.15125	15.99298	126.0851	188.9704	2042	56557.42		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.84	188.97038:195	129:22
2	Unknown	7	0.1736833	0.3309333	0.4882	-1	-1	-1	-1	339.9039	2610.333	36884.07		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.21333	339.89749:997	
3	Unknown	22	0.1736833	0.3309333	0.4882	13.34753	14.30951	15.15125	115.6301	339.9039	2972.333	83079.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	59.44667	339.89749:274	
4	Unknown	8	0.2524667	0.3701667	0.76315	-1	-1	-1	-1	471.9801	585	9578.217		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.7	471.92752:663	
5	Unknown	25	0.2524667	0.3701667	0.76315	14.30951	14.91075	15.63224	119.1879	471.9801	772.3333	19667.75		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.44667	471.92752:226	248.97002:315
6	w/o MS2:Mannitol	9	0.2524667	0.4094	0.6451167	-1	-1	-1	-1	181.0732	360.6667	3040.518		[M-H]-	M + 0		null	null	181.07176	C6H14O6	Sugar alcohols	FBPFZTCFMRRESA-UHFFFAOYNA-N	OCC(O)C(O)C(O)C(O)CO	530	True	True	True	False	null	99.9	null	null	null	98.9	7.213333		
7	w/o MS2:Mannitol	32	0.2524667	0.4094	0.6451167	15.15125	15.87274	16.47398	132.4487	181.0732	339.6667	7806.492		[M-H]-	M + 0		null	132.925	181.07176	C6H14O6	Sugar alcohols	FBPFZTCFMRRESA-UHFFFAOYNA-N	OCC(O)C(O)C(O)C(O)CO	510	True	True	True	False	null	99.9	null	null	null	98.9	6.793334	181.06856:39 181.07323:48 181.07787:31 181.08252:23	
8	Unknown	9	0.2917	0.4094	0.6058834	-1	-1	-1	-1	201.0218	798	9398.268		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.32667	202.98778:541	
9	Unknown	41	0.2917	0.4094	0.6058834	16.23348	16.95497	17.67646	140.5187	201.0218	1038.333	23506.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.76667	201.02184:103 201.02673:94 201.03163:59 201.03654:28	
10	Unknown	10	0.3309333	0.4486333	0.68435	-1	-1	-1	-1	202.9878	1509.333	23140.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.17333	202.98778:496	
11	Unknown	34	0.3309333	0.4486333	0.68435	15.51199	16.23348	16.95497	134.47	202.9878	1799.667	48693.24		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.99333	202.98285:160 202.98778:173 202.99271:114 202.99763:68 203.00256:45 203.00749:24	
12	Unknown	10	0.3309333	0.4486333	0.8416	-1	-1	-1	-1	557.0038	6655	86488.21		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	133.1	556.98749:684 557.00385:2615 558.00812:124 560.87085:1213	
13	Unknown	71	0.3309333	0.4486333	0.8416	19.96117	20.92315	21.76489	166.4351	557.0038	7671	225082.7	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	153.42	556.98749:163 557.00385:743	97.065:52 248.97:13814
14	w/o MS2:Isoleucine	11	0.09521667	0.4882	0.9200667	-1	-1	-1	-1	130.0863	344	2632.386		[M-H]-	M + 0		null	null	130.08736	C6H13NO2	Isoleucine and derivatives	AGPKZVBTJJNPAG-UHFFFAOYNA-N	O=C(O)C(N)C(C)CC	530	True	True	True	False	null	99.8	null	null	null	99.4	6.88		
15	w/o MS2:Isoleucine	28	0.09521667	0.4882	0.9200667	14.55001	15.15125	15.75249	129.717	130.0863	372	8051.799		[M-H]-	M + 0		null	129.058	130.08736	C6H13NO2	Isoleucine and derivatives	AGPKZVBTJJNPAG-UHFFFAOYNA-N	O=C(O)C(N)C(C)CC	510	True	True	True	False	null	99.8	null	null	null	99.4	7.44		
16	Unknown	11	0.3309333	0.4882	0.8808333	-1	-1	-1	-1	572.0392	538.6667	5445.457		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.77333		
17	Unknown	81	0.3309333	0.4882	0.8808333	20.8029	21.52439	22.24588	171.1031	572.0392	611.3333	15360.49	283.262	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.22667		283.26199:6651
18	Unknown	12	0.2917	0.5274333	0.68435	-1	-1	-1	-1	181.0267	987.6667	11362.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.08667	181.02203:288	
19	Unknown	31	0.2917	0.5274333	0.68435	14.55001	15.2715	15.99298	127.4433	181.0267	1039	28383.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.78	181.02669:109	
20	w/o MS2:3,4-Dihydroxymandelic acid	13	0.3309333	0.56665	0.9988667	-1	-1	-1	-1	183.0235	428	3864.262		[M-H]-	M + 0		null	null	183.02989	C8H8O5	Catechols	RGHMISIYKIHAJW-UHFFFAOYNA-N	O=C(O)C(O)C1=CC=C(O)C(O)=C1	530	True	True	True	False	null	74.4	null	null	null	81.6	8.56		
21	w/o MS2:3,4-Dihydroxymandelic acid	34	0.3309333	0.56665	0.9988667	14.67026	15.2715	16.11323	127.3501	183.0235	392.3333	10757.39		[M-H]-	M + 0		null	135.04	183.02989	C8H8O5	Catechols	RGHMISIYKIHAJW-UHFFFAOYNA-N	O=C(O)C(O)C1=CC=C(O)C(O)=C1	530	True	True	True	False	null	74.4	null	null	null	81.6	7.846667		
22	Unknown	14	0.4486333	0.6058834	0.8023667	-1	-1	-1	-1	141.019	1308.333	13146.83		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.88	141.01903:591	
