PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	w/o MS2:Adenine	7	0.2462833	0.3639833	0.6389334	-1	-1	-1	-1	134.0483	553.6667	4414.229		[M-H]-	M + 0		null	null	134.04723	C5H5N5	6-aminopurines	GFFGJBXGBJISGV-UHFFFAOYSA-N	N=1C=NC2=C(N=CNC12)N	530	True	True	True	False	null	99.5	null	null	null	99.4	11.07333	134.0443:152	
1	w/o MS2:Adenine	25	0.2462833	0.3639833	0.6389334	13.58802	14.18926	14.7905	121.1786	134.0483	623.6667	13499.04		[M-H]-	M + 0		null	122.177	134.04723	C5H5N5	6-aminopurines	GFFGJBXGBJISGV-UHFFFAOYSA-N	N=1C=NC2=C(N=CNC12)N	510	True	True	True	False	null	99.5	null	null	null	99.4	12.47333		
2	Unknown	7	0.1678167	0.3639833	0.6785	-1	-1	-1	-1	146.965	540.6667	5802.953		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.81333	146.96085:172	
3	Unknown	19	0.1678167	0.3639833	0.6785	12.86654	13.46778	14.18926	114.1528	146.965	665	15937.66		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.3	146.96085:39	
4	Unknown	7	0.2462833	0.3639833	0.482	-1	-1	-1	-1	188.9704	1493.667	19521.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.146667	188.96562:288	
5	Unknown	34	0.2462833	0.3639833	0.482	14.42976	15.2715	15.87274	127.0838	188.9704	1916	49320.9		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	38.32	188.96562:86	
6	Unknown	10	0.08903334	0.482	0.75695	-1	-1	-1	-1	201.0218	776.6667	15007.59		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.21333	201.02184:310 202.97794:161	
7	Unknown	44	0.08903334	0.482	0.75695	16.23348	16.95497	17.67646	140.5187	201.0218	1032	26608.45		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.64		
8	Unknown	10	0.3639833	0.482	0.7177167	-1	-1	-1	-1	557.0283	3083.333	35872.49		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	61.66667	556.98749:647 557.00385:3120 560.85443:229 560.87085:1387	
9	Unknown	78	0.3639833	0.482	0.7177167	20.08142	21.0434	21.88514	167.3901	557.0283	3239.667	96636.09		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.79333	557.00385:689	248.96455:63
10	Unknown	10	0.3639833	0.482	0.8354167	-1	-1	-1	-1	572.0392	412.3333	3163.88		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.246667		
11	Unknown	82	0.3639833	0.482	0.8354167	20.92315	21.52439	22.24588	171.1031	572.0392	422	9812.245	283.256	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.44	572.03094:36	283.25601:2471
12	Unknown	11	0.32475	0.5212333	0.6785	-1	-1	-1	-1	471.9425	4261.667	70052.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	74	471.94254:1815	
13	Unknown	28	0.32475	0.5212333	0.6785	14.18926	15.031	15.75249	120.1475	471.9425	4911.333	137912.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	98.22667	471.92752:177	137.03957:25 248.97002:109
14	Unknown	13	0.08903334	0.5997	1.385317	-1	-1	-1	-1	297.1517	610.6667	5122.366		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.21333	297.23517:609 298.24359:320	
15	Unknown	93	0.08903334	0.5997	1.385317	21.40414	22.24588	22.60662	180.6085	297.1517	271	6655.734	236.1,221.148	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.42	297.1517:38	115.029:37 221.14799:1923 236.10001:2055 297.146:259
16	Unknown	99	0.08903334	0.5997	1.385317	22.60662	22.96737	23.68886	186.4582	297.1517	336	8307.941		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.72	297.14575:45	281.24002:95
17	Unknown	14	0.2855167	0.6389334	0.9926834	-1	-1	-1	-1	93.00672	329	2329.001		[M-H]-	M + 0	similar chromatogram in higher mz_25; similar chromatogram in higher mz_27; similar chromatogram in higher mz_32; similar chromatogram in higher mz_33; similar chromatogram in higher mz_39	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.58		
18	Unknown	8	0.2855167	0.6389334	0.9926834	11.30331	12.0248	12.62604	106.5787	93.00672	260	5627.606		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.2	93.01006:27	
19	Unknown	14	0.2462833	0.6389334	1.0319	-1	-1	-1	-1	116.0252	1008.667	7457.18		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.17333	116.02152:312	
20	Unknown	16	0.2462833	0.6389334	1.0319	12.38554	12.98678	13.70827	112.4103	116.0252	1036.667	22806.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.73333		114.00777:50
21	Unknown	14	0.5212333	0.6389334	0.75695	-1	-1	-1	-1	240.1608	513.3333	5466.161		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.32	240.16084:231	
