PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	5	0.05558333	0.2520667	0.9592333	-1	-1	-1	-1	557.0283	3217	83267.68		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.34	556.98749:681 557.00385:2937 560.85443:371 560.87085:1247	
1	Unknown	83	0.05558333	0.2520667	0.9592333	20.20166	20.92315	21.76489	166.4349	557.0283	3817.667	112292.4	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	76.35333	556.98749:175 557.00385:799 557.99994:74	248.97:15562
2	Unknown	7	0.05558333	0.3305333	0.6842833	-1	-1	-1	-1	471.9275	2663.667	71445.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	52.02	471.93503:1992 472.9422:71	
3	Unknown	34	0.05558333	0.3305333	0.6842833	14.18926	14.91075	15.75249	119.1883	471.9275	3330.333	89796.37		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	66.60667	471.92752:214	136.93433:44 248.96455:207 249.00276:40
4	Unknown	7	0.05558333	0.3305333	0.6842833	-1	-1	-1	-1	471.935	4270.333	118902		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	82.94	471.93503:1847	
5	Unknown	32	0.05558333	0.3305333	0.6842833	14.18926	14.91075	15.75249	119.1883	471.935	5448	148561.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	108.96	471.92752:274	248.97002:431
6	Unknown	8	0.21285	0.3697667	0.4878	-1	-1	-1	-1	250.0242	2564	39652.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.62	249.658:582 249.97501:8627	
7	Unknown	6	0.21285	0.3697667	0.4878	10.46158	12.14505	12.86654	99.51083	250.0242	3451	95996.31	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	69.02	249.70718:157 249.97501:2464 250.19922:78 250.97655:51	248.97:293292 249.265:2787 249.379:1969 249.472:1414 249.658:821 249.97501:14516
8	Unknown	8	0.21285	0.3697667	0.7235166	-1	-1	-1	-1	250.1445	623.6667	13836.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.85333	249.658:607 249.92033:273 249.97501:8103	
9	Unknown	6	0.21285	0.3697667	0.7235166	10.58182	12.14505	12.86654	99.50842	250.1445	947.3333	21240.59	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.94667	249.658:191 249.72903:153 249.97501:2690 250.19922:77 250.3141:60	248.97:423522 249.287:3290 249.472:1842 249.658:1102 249.97501:19986
10	Unknown	8	0.21285	0.3697667	0.8804333	-1	-1	-1	-1	865.0363	334.6667	4569.344		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.693333	865.03625:413	
11	Unknown	97	0.21285	0.3697667	0.8804333	22.72687	23.44836	24.53059	184.8966	865.0363	365	10829.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.3	865.03625:105	
12	Unknown	9	0.1736167	0.4093333	0.6842833	-1	-1	-1	-1	217.002	1404.667	31847.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.51333	217.00203:560	
13	Unknown	48	0.1736167	0.4093333	0.6842833	16.47398	17.19546	17.91695	141.8651	217.002	1782.333	47120.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.64667	217.00203:168	
