PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	9	0.2912667	0.4093	0.8418334	-1	-1	-1	-1	498.9496	5062	71566.64		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	101.24	498.94962:2122	
1	Unknown	49	0.2912667	0.4093	0.8418334	15.87274	16.59422	17.43596	132.4167	498.9496	1297	32034.07		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.94	498.94962:133	
2	Unknown	83	0.2912667	0.4093	0.8418334	20.08142	20.92315	22.60662	166.8981	498.9496	4157.667	136462.3	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	83.15334	498.94962:422	248.97:13440
3	Unknown	10	0.3305	0.4485333	0.8026	-1	-1	-1	-1	557.0038	7286.333	91187.89		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	145.7267	556.98749:636 557.00385:2986 560.85443:299 560.87085:1482	
4	Unknown	85	0.3305	0.4485333	0.8026	20.08142	20.92315	22.00538	166.4351	557.0038	7477.333	240616.3	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	149.5467	556.98749:188 557.00385:711 558.00812:62	248.97:13417
5	Unknown	10	0.1735833	0.4485333	0.5662166	-1	-1	-1	-1	560.8708	3374	65179.66		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.59333	560.85443:299 560.87085:1482 562.87085:429	
6	Unknown	58	0.1735833	0.4485333	0.5662166	16.83472	17.67646	18.39794	140.6226	560.8708	3999.333	111441	471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	79.98666	560.87085:380 562.87085:167	471.92801:894
7	Unknown	11	0.3700667	0.4877667	0.8418334	-1	-1	-1	-1	558.0081	525	4972.08		[M-H]-	M + 1	isotope of 1	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.5	560.85443:299 560.87085:1482 562.87085:429	
8	Unknown	85	0.3700667	0.4877667	0.8418334	20.32191	20.92315	21.64464	166.4279	558.0081	691	15916.03	248.97	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.82	558.00812:62	248.97:13440
9	Unknown	11	0.3700667	0.4877667	0.8026	-1	-1	-1	-1	572.0392	301.6667	2415.962		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.033333		
10	Unknown	91	0.3700667	0.4877667	0.8026	20.92315	21.64464	22.24588	172.0577	572.0392	295.3333	7287.036	283.256	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.906667		283.25601:3651
11	Unknown	14	0.05555	0.60545	1.07755	-1	-1	-1	-1	165.0374	774.6667	7260.872		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.49333	165.03294:91	
12	Unknown	46	0.05555	0.60545	1.07755	15.031	15.75249	16.47398	132.3	165.0374	753.3333	19696.61		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.06667	165.03294:39 165.03738:86 165.04182:74 165.04626:39 165.0507:28	
13	Unknown	14	0.05555	0.60545	1.195583	-1	-1	-1	-1	239.0635	3191	36876.15		[M-H]-	M + 0	found in higher mz's MsMs_16	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	63.82	239.06351:1489 239.12769:402 240.05904:243 241.21774:242	
14	Unknown	67	0.05555	0.60545	1.195583	17.43596	18.2777	19.23968	149.9807	239.0635	2892.667	91802.06		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	57.85333	239.06351:298	179.06857:37 207.13249:46 207.13747:85 225.02673:71 239.05817:52
15	Unknown	14	0.05555	0.60545	1.15635	-1	-1	-1	-1	240.059	436.3333	3409.07		[M-H]-	M + 1	isotope of 6	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.726666	240.16084:343	
16	Unknown	68	0.05555	0.60545	1.15635	17.7967	18.39794	19.11943	150.9329	240.059	445	10374.99	223.029	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.9		223.019:181 223.02901:1028 239.064:559
