PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	9	0.2881833	0.4058667	0.6416	-1	-1	-1	-1	188.9704	1533	21449.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.33333	188.96562:395	
1	Unknown	33	0.2881833	0.4058667	0.6416	14.42976	15.15125	15.87274	126.0851	188.9704	1836.667	47849.06		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	36.73333	188.96562:93	142.96396:37
2	Unknown	9	0.17015	0.4058667	0.6808167	-1	-1	-1	-1	471.935	3829.333	85884.38		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	70.38667	471.92752:627	
3	Unknown	28	0.17015	0.4058667	0.6808167	14.18926	14.91075	15.75249	119.1883	471.935	4716	131462.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	94.32	471.92752:231	248.97002:374
4	Unknown	9	0.2881833	0.4058667	0.5631334	-1	-1	-1	-1	560.8708	4367.333	57599.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	39.24667	560.85443:130 560.87085:1970 562.87085:473	
5	Unknown	53	0.2881833	0.4058667	0.5631334	16.83472	17.55621	18.75869	139.6676	560.8708	4839	141151.9	560.871,471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	96.78	560.87085:491 562.87085:139	471.92801:975 471.97299:236 560.87097:1183
6	w/o MS2:2-Hydroxybenzaldehyde	11	0.05246667	0.4843333	0.6416	-1	-1	-1	-1	121.0284	512	6396.29		[M-H]-	M + 0		null	null	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	530	True	True	True	False	null	96.5	null	null	null	99.4	10.24	121.02458:109 124.0409:69	
7	w/o MS2:2-Hydroxybenzaldehyde	23	0.05246667	0.4843333	0.6416	13.70827	14.30951	15.031	123.3344	121.0284	646.6667	15829.43		[M-H]-	M + 0		null	120.682	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	510	True	True	True	False	null	96.5	null	null	null	99.4	12.93333		
8	Unknown	12	0.36665	0.5235667	0.8380833	-1	-1	-1	-1	557.9999	354	3378.973		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.08	560.85443:199 560.87085:1325 562.87085:469	
9	Unknown	78	0.36665	0.5235667	0.8380833	20.32191	20.92315	21.64464	166.428	557.9999	409.3333	9963.751		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.186666		
