PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	9	0.286	0.4432667	0.7182333	-1	-1	-1	-1	557.0038	6906.333	122018.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	130.2467	556.98749:446 557.00385:2797 557.99994:258 560.87085:1194	
1	Unknown	77	0.286	0.4432667	0.7182333	20.08142	20.92315	21.88514	166.4351	557.0038	7764	244216.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	155.28	556.98749:105 557.00385:687	
2	Unknown	10	0.3252333	0.4825	0.7182333	-1	-1	-1	-1	557.9999	550.6667	6291.619		[M-H]-	M + 1	isotope of 0	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.01333	557.99994:224 560.87085:1140 562.87085:525	
3	Unknown	80	0.3252333	0.4825	0.7182333	20.20166	20.92315	21.88514	166.428	557.9999	582.3333	16399.43	255.224	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.64667	557.99994:78	255.224:674
4	Unknown	13	0.1683167	0.6001833	0.9931833	-1	-1	-1	-1	116.0215	728.3333	5624.069		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.56667		
5	Unknown	19	0.1683167	0.6001833	0.9931833	12.2653	12.98678	13.70827	112.4106	116.0215	670.6667	17207.48		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.41333	116.02152:69 116.02524:59 116.02897:49 116.03269:26 116.03642:21	
6	Unknown	14	0.1683167	0.6394333	0.7966833	-1	-1	-1	-1	239.0582	1536.333	13568.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.72667	239.05817:670	
7	Unknown	61	0.1683167	0.6394333	0.7966833	17.55621	18.2777	19.23968	149.9808	239.0582	1457.667	39465.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	29.15333	239.06351:142 241.05664:36	223.01852:47
8	Unknown	14	0.1683167	0.6394333	1.110867	-1	-1	-1	-1	241.2177	357.6667	3356.365		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.153333		
9	Unknown	77	0.1683167	0.6394333	1.110867	19.48018	20.20166	20.8029	165.6647	241.2177	373	9004.18		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.46		96.95636:26
10	Unknown	14	0.4825	0.6394333	1.34725	-1	-1	-1	-1	265.1464	1876	18256.65		[M-H]-	M + 0	similar chromatogram in higher mz_6; similar chromatogram in higher mz_16; found in higher mz's MsMs_11	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.52	265.14075:467 269.24448:397	
11	Unknown	78	0.4825	0.6394333	1.34725	19.48018	20.32191	21.16365	165.865	265.1464	1761	52257.4	265.141	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.22	265.14639:231	255.224:303 265.14099:347
12	Unknown	14	0.2467833	0.6394333	0.9931833	-1	-1	-1	-1	269.2445	633.3333	5002.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.66667	269.13669:72 269.24448:362	
13	Unknown	86	0.2467833	0.6394333	0.9931833	20.44216	21.2839	21.88514	173.5787	269.2445	592.3333	15295.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.84667	269.24448:97	65.01986:21 183.09837:69 236.10527:27 248.97002:42
14	w/o MS2:Linoleic acid	14	0.3252333	0.6394333	0.95395	-1	-1	-1	-1	279.2313	9936.333	104339.2		[M-H]-	M + 0	found in higher mz's MsMs_15	null	null	279.23294	C18H32O2	Lineolic acids and derivatives	OYHQOLUKZRVURQ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCC=CCCCCC	530	True	True	True	False	null	91.5	null	null	null	98.6	198.7267	279.2197:280 279.23126:4495 280.23184:870 281.24582:4301 282.25:758 283.26178:2535	
15	w/o MS2:Linoleic acid	87	0.3252333	0.6394333	0.95395	20.32191	21.40414	22.60662	174.2636	279.2313	7395.333	269894.1	279.231	[M-H]-	M + 0		null	178.476	279.23294	C18H32O2	Lineolic acids and derivatives	OYHQOLUKZRVURQ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCC=CCCCCC	510	True	True	True	False	null	91.5	null	null	null	98.6	147.9067	279.23126:672 280.23764:163 281.24582:399 282.25:104	193.158:270 279.22:288 279.23099:2044 281.23999:0
16	Unknown	14	0.12875	0.6394333	1.1501	-1	-1	-1	-1	280.2318	1756	17214.01		[M-H]-	M + 1	isotope of 7	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.12	280.23184:870 281.24582:4301 282.25:758 283.26178:2535 284.2637:670	
17	Unknown	87	0.12875	0.6394333	1.1501	20.56241	21.40414	22.36613	174.2352	280.2318	1534.667	47221.37	279.231	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.69333	280.23764:163 281.24582:399 282.25:104	193.158:270 279.22:288 279.23099:2044
18	w/o MS2:Oleic acid	14	0.3644667	0.6394333	0.95395	-1	-1	-1	-1	281.2458	8886	95176.27		[M-H]-	M + 0		null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	94.8	null	null	null	71.4	174.3533	281.24582:4301 282.25:758 283.26178:2535 284.2637:670	
19	w/o MS2:Oleic acid	89	0.3644667	0.6394333	0.95395	20.68266	21.64464	22.84712	176.1613	281.2458	6767.333	236446.1	281.24	[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	94.8	null	null	null	71.4	135.3467	281.24582:728 282.25:164 283.26178:434	279.22501:0 281.23999:1230 282.25:446 283.26199:0
20	Unknown	14	0.08951667	0.6394333	1.386483	-1	-1	-1	-1	282.25	1685	16925.51		[M-H]-	M + 1	isotope of 9	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	33.7	282.25:758 283.26178:2535 284.2637:670 287.04572:1099	
21	Unknown	89	0.08951667	0.6394333	1.386483	20.8029	21.64464	22.48638	176.1329	282.25	1523	44263.32	281.24	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.46	282.25:164 283.26178:434	279.22501:0 281.23999:1272 282.25:458
22	w/o MS2:Stearic acid	14	0.4825	0.6394333	0.87515	-1	-1	-1	-1	283.2618	5928.333	74056.73		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	530	True	True	True	False	null	98.1	null	null	null	71.2	93.16666	283.26178:2535 284.2637:670 287.04572:1099 288.05432:492	
