PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.17085	0.2888833	0.4458	-1	-1	-1	-1	201.0218	770	9077.256		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.246667	201.01692:90 202.98285:332	
1	Unknown	41	0.17085	0.2888833	0.4458	16.23348	16.95497	17.67646	140.5187	201.0218	764.3333	21255.01		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.28667	201.01692:41 201.02184:94 201.02673:80 201.03163:53 201.03654:33 203.02226:22	
2	Unknown	9	0.17085	0.4065667	0.6815166	-1	-1	-1	-1	471.935	4232.667	101797.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	77.06	471.93503:1771	
3	Unknown	25	0.17085	0.4065667	0.6815166	14.18926	14.91075	15.75249	119.1883	471.935	5005	140776.7	471.935	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	100.1	471.93503:503	248.965:2695 471.935:896
4	w/o MS2:Pyroglutamic acid	10	0.24965	0.4458	0.6815166	-1	-1	-1	-1	128.0356	327.3333	2807.108		[M-H]-	M + 0		null	null	128.03532	C5H7NO3	Alpha amino acids and derivatives	ODHCTXKNWHHXJC-UHFFFAOYNA-N	O=C(O)C1N=C(O)CC1	530	True	True	True	False	null	96.8	null	null	null	100	6.546667		
5	w/o MS2:Pyroglutamic acid	26	0.24965	0.4458	0.6815166	13.82852	14.55001	15.2715	124.7563	128.0356	350	8109.525		[M-H]-	M + 0		null	122.212	128.03532	C5H7NO3	Alpha amino acids and derivatives	ODHCTXKNWHHXJC-UHFFFAOYNA-N	O=C(O)C1N=C(O)CC1	510	True	True	True	False	null	96.8	null	null	null	100	7		
6	Unknown	11	0.3673333	0.4853667	0.6815166	-1	-1	-1	-1	471.9651	1582	22213.94		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.98	471.94254:1447	
7	Unknown	27	0.3673333	0.4853667	0.6815166	14.18926	14.91075	15.75249	119.188	471.9651	2077.667	54890.79	471.935	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41.55333	471.94254:563	114.936:154 248.97:5026 471.935:896
8	Unknown	13	0.4458	0.5638334	0.7603167	-1	-1	-1	-1	202.9878	2165.333	32036.49		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.74	202.97794:123 202.98778:734 205.06728:111	
9	Unknown	45	0.4458	0.5638334	0.7603167	15.39174	16.23348	16.95497	134.47	202.9878	2740	71153.18		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	54.8	202.98778:203	
10	Unknown	14	0.2104167	0.60305	0.9960333	-1	-1	-1	-1	118.0041	375	2649.187		[M-H]-	M + 0	similar chromatogram in higher mz_6	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.5	118.00406:195	
11	Unknown	18	0.2104167	0.60305	0.9960333	12.14505	12.86654	13.46778	111.1901	118.0041	348	8116.735		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.96	118.00406:65	76.97006:22
12	Unknown	14	0.09238333	0.60305	1.0745	-1	-1	-1	-1	165.0418	422	3260.106		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.44		
13	Unknown	42	0.09238333	0.60305	1.0745	15.15125	15.75249	16.35373	132.2997	165.0418	461.3333	9985.386		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.226666	165.04182:50	
14	Unknown	14	0.09238333	0.60305	1.0745	-1	-1	-1	-1	165.0418	422	3260.106		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.44		
15	Unknown	42	0.09238333	0.60305	1.0745	15.15125	15.75249	16.35373	132.2997	165.0418	461.3333	9985.386		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.226666		
16	Unknown	14	0.17085	0.60305	1.035267	-1	-1	-1	-1	313.0728	582.3333	5063.384		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.64667	313.07275:300	
17	Unknown	84	0.17085	0.60305	1.035267	20.08142	20.8029	21.52439	168.5387	313.0728	547	15035.82	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.94		248.965:6606 255.224:2219
18	Unknown	14	0.1316167	0.60305	1.0745	-1	-1	-1	-1	695.3114	384.3333	2964.718		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.686666	695.3114:196	
19	Unknown	195	0.1316167	0.60305	1.0745	33.66944	34.39093	35.11242	272.1076	695.3114	377	9083.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.54	695.29315:22 695.30231:65 695.3114:63 695.32056:34 695.32965:30 695.33875:21	
20	Unknown	15	0.17085	0.6422833	1.0745	-1	-1	-1	-1	116.0252	328.3333	2613.622		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.566667	118.00406:195	
21	Unknown	19	0.17085	0.6422833	1.0745	12.38554	12.98678	13.82852	112.4103	116.0252	344.6667	8001.297		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.893333		
22	Unknown	15	0.17085	0.6422833	1.0745	-1	-1	-1	-1	154.0408	589.6667	4169.341		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.79333		
23	Unknown	35	0.17085	0.6422833	1.0745	14.18926	14.91075	15.75249	125.8909	154.0408	506.3333	12763.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.12667	154.04938:25	114.93272:24
24	Unknown	15	0.05315	0.6422833	0.878	-1	-1	-1	-1	223.0289	671.3333	5872.061		[M-H]-	M + 0	found in higher mz's MsMs_29; found in higher mz's MsMs_25	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.42667	223.01852:52 227.18987:234 227.2003:6403	
25	Unknown	63	0.05315	0.6422833	0.878	17.67646	18.2777	18.99918	150.5451	223.0289	649	16168.52	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.98	223.0237:61 225.02155:28	129.043:38 223.02901:835
26	Unknown	15	0.2104167	0.6422833	1.035267	-1	-1	-1	-1	227.2576	540.3333	4433.874		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.80667	227.18987:234 227.2003:6403 228.20218:1280	
27	Unknown	74	0.2104167	0.6422833	1.035267	18.87894	19.60042	20.32191	161.2543	227.2576	526	13563.97	227.195	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.52	228.20218:128	227.19501:1002
28	Unknown	15	0.09238333	0.6422833	0.9568	-1	-1	-1	-1	239.0635	3073.667	30442.72		[M-H]-	M + 0	similar chromatogram in higher mz_17; similar chromatogram in higher mz_24; similar chromatogram in higher mz_26; similar chromatogram in higher mz_29; similar chromatogram in higher mz_30; similar chromatogram in higher mz_32; similar chromatogram in higher mz_34; similar chromatogram in higher mz_37; similar chromatogram in higher mz_38; similar chromatogram in higher mz_47; similar chromatogram in higher mz_49	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	61.47333	239.05283:450 239.06351:1390 240.0537:299 241.21774:566	
29	Unknown	63	0.09238333	0.6422833	0.9568	17.31571	18.2777	19.23968	149.9807	239.0635	2423.667	86030.17	223.029	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	48.47333	239.06351:262	129.043:42 223.02901:835
30	Unknown	15	0.4065667	0.6422833	0.9172333	-1	-1	-1	-1	255.2568	5651.667	62279.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	111.72	255.22919:9524 256.23563:1986	
31	Unknown	83	0.4065667	0.6422833	0.9172333	19.84092	20.68266	21.64464	169.1172	255.2568	5263	157616.3	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	105.26	255.22365:505 256.23563:359	248.965:6226 255.224:2064 256.23599:1046
32	Unknown	15	0.4065667	0.6422833	0.9568	-1	-1	-1	-1	256.2356	4323.667	48216.82		[M-H]-	M + 1	isotope of 61	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	86.47334	256.23563:1986 261.04059:120	
33	Unknown	83	0.4065667	0.6422833	0.9568	19.72067	20.68266	21.52439	169.0853	256.2356	3644.667	122811.7	255.224	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	72.89333	256.23563:359	248.965:6379 255.224:2136 256.23599:1046
34	Unknown	15	0.09238333	0.6422833	1.192183	-1	-1	-1	-1	265.1464	2628	27568.23		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	52.56	265.14639:1353 267.23389:312 269.21045:428	
35	Unknown	80	0.09238333	0.6422833	1.192183	19.35993	20.32191	21.76489	165.865	265.1464	2346.333	76903.42	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.92667	265.14075:151	255.224:2248
36	Unknown	15	0.05315	0.6422833	1.310217	-1	-1	-1	-1	277.2182	1311.333	11819.42		[M-H]-	M + 0	found in higher mz's MsMs_47; found in higher mz's MsMs_45	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.22667	277.2182:578 279.23126:19432 280.23184:4394 281.24582:8127 282.20352:283	
37	Unknown	88	0.05315	0.6422833	1.310217	20.32191	21.2839	22.60662	173.3433	277.2182	884.3333	34249.02	279.231	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.68667	279.2197:191 279.23126:2463 280.23184:528 281.24582:291	183.09801:781 277.207:174 279.22:555 279.23099:8929 280.23199:1808
38	w/o MS2:Oleic acid	15	0.3673333	0.6422833	1.113733	-1	-1	-1	-1	281.2458	16803.33	196666		[M-H]-	M + 0	found in higher mz's MsMs_49; found in higher mz's MsMs_43; found in higher mz's MsMs_39	null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	91.4	null	null	null	65.2	334.9933	281.24582:8127 282.20352:283 282.25:1422 283.26178:4814 284.2637:950	
39	w/o MS2:Oleic acid	90	0.3673333	0.6422833	1.113733	20.56241	21.52439	22.48638	175.184	281.2458	13565	463917	281.246	[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	91.4	null	null	null	65.2	271.3	281.24582:1231 282.25:287 283.26178:508	157.08099:705 183.09801:172 261.21899:24 281.246:6154 282.25:1487 283.26199:4061 284.26401:437
