PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	8	0.2505833	0.3682833	0.5255333	-1	-1	-1	-1	141.0149	362.6667	2840.882		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.253334		
1	Unknown	25	0.2505833	0.3682833	0.5255333	13.58802	14.30951	15.031	121.6805	141.0149	371.3333	8448.617		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.426667		
2	Unknown	9	0.2505833	0.4075	0.76125	-1	-1	-1	-1	558.0081	501.3333	6023.198		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.02667	558.00812:270 560.87085:1740 562.87085:714	
3	Unknown	81	0.2505833	0.4075	0.76125	20.20166	21.0434	21.64464	167.383	558.0081	648	15180.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.96		
4	Unknown	11	0.3682833	0.4863	0.6432334	-1	-1	-1	-1	188.9704	1035.667	13643.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.84667	188.96562:199	
5	Unknown	32	0.3682833	0.4863	0.6432334	14.55001	15.2715	15.99298	127.0838	188.9704	1277	30728.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.54	188.96562:54	
6	Unknown	11	0.32905	0.4863	0.7220167	-1	-1	-1	-1	471.9425	4230.667	80200.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	57.09333	471.94254:1509	
7	Unknown	29	0.32905	0.4863	0.7220167	14.18926	14.91075	15.75249	119.1882	471.9425	5411	150661.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	108.22	471.93503:504	248.97002:285
8	Unknown	12	0.4075	0.5255333	0.8004833	-1	-1	-1	-1	572.0392	517	4636.628		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.34	572.03094:162	
9	Unknown	85	0.4075	0.5255333	0.8004833	20.8029	21.52439	22.24588	171.1031	572.0392	579.6667	13297.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.59333	572.03094:56	
