PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.05308333	0.2888	0.9567167	-1	-1	-1	-1	557.9999	666	13657.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.32	557.99994:280 560.87085:1330 562.87085:270	
1	Unknown	79	0.05308333	0.2888	0.9567167	20.32191	20.92315	21.76489	166.428	557.9999	935.3333	21312.76	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.70667	557.99994:94	248.97:13341
2	Unknown	7	0.05308333	0.3280333	0.4852833	-1	-1	-1	-1	284.2637	681.3333	9272.248		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.68667	284.2637:401	
3	Unknown	86	0.05308333	0.3280333	0.4852833	21.0434	21.76489	22.48638	177.0535	284.2637	850	20699.5	283.262	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17	284.2637:84	248.97:1 283.26199:729
4	Unknown	8	0.2103333	0.3672667	0.7994667	-1	-1	-1	-1	572.0392	536	6624.55		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.72		
5	Unknown	85	0.2103333	0.3672667	0.7994667	20.8029	21.52439	22.24588	171.1031	572.0392	661.3333	16947.77		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.22667	572.03094:55	248.97002:66
6	Unknown	10	0.2888	0.44605	0.6817667	-1	-1	-1	-1	471.935	3721.333	59944.89		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	71.26667	471.92752:612	
7	Unknown	30	0.2888	0.44605	0.6817667	14.18926	14.91075	15.75249	119.1883	471.935	4603.667	128280.5	136.934	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	92.07333	471.92752:196	136.93401:437 248.965:1911 471.92801:276
8	Unknown	11	0.2103333	0.4852833	0.6029834	-1	-1	-1	-1	174.9509	737.6667	7242.223		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.75333	174.95094:336	
9	Unknown	28	0.2103333	0.4852833	0.6029834	13.46778	14.18926	14.91075	118.7048	174.9509	807.6667	21478.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.15333		
10	Unknown	14	0.4068167	0.6029834	0.721	-1	-1	-1	-1	141.019	797	6802.556		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.94	141.01903:315	
11	Unknown	33	0.4068167	0.6029834	0.721	13.34753	14.06902	14.91075	119.6394	141.019	659.6667	18693.76		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.19333	141.01903:60	
12	Unknown	14	0.1318667	0.6029834	0.9567167	-1	-1	-1	-1	313.0789	742.6667	6484.918		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.85333	313.07889:302	
13	Unknown	89	0.1318667	0.6029834	0.9567167	20.08142	20.8029	21.64464	168.5385	313.0789	604.6667	18700.98	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.09333		255.224:1825 256.23599:941
14	Unknown	14	0.05308333	0.6029834	0.8782667	-1	-1	-1	-1	417.3166	1427.667	16860.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.55333	417.31662:691	
15	Unknown	132	0.05308333	0.6029834	0.8782667	24.89134	25.97357	26.8153	208.2005	417.3166	1025.333	37481.31		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.50667	417.30954:36	355.22726:32
16	Unknown	14	0.2103333	0.6029834	0.99595	-1	-1	-1	-1	423.3215	631	5098.464		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.62	423.32147:290	
17	Unknown	146	0.2103333	0.6029834	0.99595	26.8153	27.65704	28.25828	221.5805	423.3215	657.6667	15591.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.15333	423.31436:45 423.32147:60 423.32858:47 423.33572:29	
18	Unknown	14	0.05308333	0.6029834	1.2709	-1	-1	-1	-1	681.2947	4809.667	46350.09		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	96.19334	681.26764:43 681.29474:2023 682.297:708	
