PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.08758333	0.3625333	0.51945	-1	-1	-1	-1	282.2035	917	12857.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.18667	282.20352:508 283.26178:603	
1	Unknown	83	0.08758333	0.3625333	0.51945	20.32191	21.16365	22.48638	172.2256	282.2035	583.6667	26796.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.67333		248.97002:82
2	Unknown	7	0.08758333	0.3625333	0.51945	-1	-1	-1	-1	282.2035	917	12857.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.18667	282.20352:467	
3	Unknown	88	0.08758333	0.3625333	0.51945	20.32191	21.16365	22.48638	172.2256	282.2035	625.6667	27171.23		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.51333	282.20932:27	248.96455:32
4	Unknown	8	0.2837333	0.40175	0.7159333	-1	-1	-1	-1	146.9608	326.3333	2609.393		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.526667		
5	Unknown	21	0.2837333	0.40175	0.7159333	12.86654	13.46778	14.06902	114.1531	146.9608	346.6667	7503.476		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.933333	146.96085:53 146.96504:50 146.96922:31	
6	Unknown	8	0.08758333	0.40175	0.59825	-1	-1	-1	-1	188.9704	925.6667	22420.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.04		
7	Unknown	36	0.08758333	0.40175	0.59825	14.55001	15.2715	16.23348	127.0838	188.9704	1278	34503.95		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.56	188.96562:62	
8	Unknown	8	0.08758333	0.40175	0.9908834	-1	-1	-1	-1	498.9496	5253	129275.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	105.06	498.93417:212 498.94962:2110	
9	Unknown	46	0.08758333	0.40175	0.9908834	15.99298	16.71447	17.43596	133.3746	498.9496	1345.333	34364.46		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.90667	498.93417:46 498.94962:159	
10	Unknown	81	0.08758333	0.40175	0.9908834	19.96117	20.92315	22.24588	166.8981	498.9496	4243.667	148244.2	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	84.87334	498.93417:65 498.94962:377	248.97:13558
11	Unknown	9	0.2837333	0.4409833	0.8732	-1	-1	-1	-1	471.935	4096	66766.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	81.92	471.93503:1821	
12	Unknown	34	0.2837333	0.4409833	0.8732	14.18926	15.031	15.99298	120.1475	471.935	5050.333	143244.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	101.0067	471.93503:514	248.97002:104
