PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.20405	0.3613	0.5182334	-1	-1	-1	-1	217.002	1527	19245.58		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.22667	217.00203:757	
1	Unknown	53	0.20405	0.3613	0.5182334	16.47398	17.19546	17.91695	141.8651	217.002	1881.667	47849.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.63334	216.99693:161 217.00203:231 217.00713:131 217.01222:91 217.01732:64 217.02242:41 217.02751:21 217.03259:23	
2	Unknown	9	0.28285	0.4397667	0.6754833	-1	-1	-1	-1	248.9482	1474.667	23275.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.46	248.97002:138662 249.64162:588 249.76183:421 249.81648:447 249.97501:9518	
3	Unknown	12	0.28285	0.4397667	0.6754833	11.18306	12.14505	12.86654	99.53249	248.9482	1843	48402.19	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	36.86	248.97002:39193 249.36304:402 249.49411:267 249.54874:245 249.76183:141 249.97501:2767 250.21016:73	241.314:50 248.97:403177 249.38499:2376 249.50999:1487 249.86:546 249.97501:17855
4	Unknown	10	0.1648167	0.479	0.6754833	-1	-1	-1	-1	250.057	1767.667	45506.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.76667	249.64162:588 249.76183:421 249.81648:447 249.97501:9518	
5	Unknown	12	0.1648167	0.479	0.6754833	11.18306	12.14505	12.86654	99.51017	250.057	2349.333	62783.84	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.98667	249.76183:141 249.97501:2767 250.21016:73	241.314:50 248.97:403177 249.38499:2376 249.50999:1487 249.86:546 249.97501:17855
6	Unknown	11	0.4005333	0.5182334	0.63625	-1	-1	-1	-1	250.9765	484	3706.901		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.1	250.97655:233	
7	Unknown	11	0.4005333	0.5182334	0.63625	5.892152	12.14505	12.74629	99.49181	250.9765	496.6667	11269.63	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.933333	250.97655:64	248.97:386183 249.379:2355 249.582:1374 249.707:909 249.92599:379 249.97501:17418
8	Unknown	13	0.20405	0.5970167	1.265283	-1	-1	-1	-1	116.0252	784	7571.382		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.68		
9	Unknown	17	0.20405	0.5970167	1.265283	12.2653	12.98678	13.82852	112.4103	116.0252	723	18686.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.46	116.02524:93	
