PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	6	0.19065	0.3083333	0.8190167	-1	-1	-1	-1	498.9496	4492.333	90822.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	89.84666	498.93417:210 498.94962:1834	
1	Unknown	44	0.19065	0.3083333	0.8190167	15.99298	16.71447	17.43596	133.3746	498.9496	1177.333	32423.66		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.54667	498.94189:94	
2	Unknown	79	0.19065	0.3083333	0.8190167	19.96117	20.92315	22.24588	166.8981	498.9496	3601.667	124601	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	72.03333	498.93417:55 498.94962:331	127.001:80 248.97:14017
3	Unknown	7	0.07261667	0.3479	0.8978	-1	-1	-1	-1	146.965	501.6667	6428.175		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.03333		
4	Unknown	21	0.07261667	0.3479	0.8978	12.74629	13.46778	14.06902	114.1528	146.965	558	13145.52		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.16	146.96504:57	
5	Unknown	8	0.2691166	0.3871333	0.7013167	-1	-1	-1	-1	248.9591	104658	2262815		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	1404.34	248.97002:138483 249.58151:704 249.81648:366 249.90395:326 249.97501:7270 250.19922:216	
6	Unknown	10	0.2691166	0.3871333	0.7013167	7.695872	12.14505	13.22728	99.53227	248.9591	130484	3724269	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	2609.68	248.97002:39047 249.41219:327 249.68532:173 249.97501:2307 250.18828:82 250.3524:48	248.97:379187 249.259:3404 249.33:2515 249.489:1552 249.576:1120 249.97501:17899
7	Unknown	8	0.2691166	0.3871333	1.054733	-1	-1	-1	-1	250.1992	559	9280.109		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.18	249.81648:366 249.90395:326 249.97501:7270 250.19922:216	
8	Unknown	10	0.2691166	0.3871333	1.054733	11.06282	12.14505	12.74629	99.50732	250.1992	839	18354.64	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.78	249.97501:2307 250.18828:82 250.3524:48	248.97:488238 249.259:3725 249.33:2728 249.489:1601 249.576:1122 249.97501:20644
9	Unknown	8	0.07261667	0.3871333	0.7797833	-1	-1	-1	-1	341.0269	323.6667	2437.896		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.473333		
