PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	11	0.36475	0.4827667	0.6397	-1	-1	-1	-1	217.002	1010.667	12196.07		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.58667		
1	Unknown	49	0.36475	0.4827667	0.6397	16.47398	17.19546	17.91695	141.8651	217.002	1163	31074.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.26	216.99693:102 217.00203:135 217.00713:86 217.01222:52 217.01732:35 219.08539:22	
2	Unknown	11	0.3255167	0.4827667	0.6789333	-1	-1	-1	-1	471.935	3786.667	56047.14		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	73.78667	471.92752:654	
3	Unknown	30	0.3255167	0.4827667	0.6789333	14.18926	14.91075	15.75249	119.1883	471.935	4654.333	127061.2	471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	93.08667	471.92752:171	248.965:2450 471.92801:352
4	Unknown	13	0.4432167	0.5612333	0.9153166	-1	-1	-1	-1	187.0075	762.6667	12587.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.25333	187.00275:124	
5	Unknown	45	0.4432167	0.5612333	0.9153166	15.2715	15.99298	16.71447	133.1662	187.0075	961.6667	23332.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.23333	187.00275:64 187.00748:99 187.01221:80 187.01694:43 187.02167:32 187.02638:25	
6	Unknown	14	0.1290333	0.6004667	1.072567	-1	-1	-1	-1	116.0252	441	4061.842		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.82		
7	Unknown	20	0.1290333	0.6004667	1.072567	12.38554	12.98678	13.70827	112.4103	116.0252	492.3333	10988.25		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.846666		
8	Unknown	14	0.4827667	0.6004667	0.7181666	-1	-1	-1	-1	201.0267	1010.667	8858.493		[M-H]-	M + 0	similar chromatogram in higher mz_5	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.11333	201.01692:77 202.98285:288	
9	Unknown	53	0.4827667	0.6004667	0.7181666	16.11323	16.95497	17.7967	140.5185	201.0267	853.3333	25093.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.06667	201.02673:91	
10	Unknown	14	0.2074833	0.6004667	0.9941	-1	-1	-1	-1	332.0443	339	2394.018		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.78		
11	Unknown	82	0.2074833	0.6004667	0.9941	19.84092	20.44216	21.0434	165.2312	332.0443	339	7337.53	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.78	332.04428:44	248.965:5898 255.224:2028 256.23599:952
12	Unknown	14	0.05056667	0.6004667	1.151033	-1	-1	-1	-1	353.2682	485	5017.283		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.7	353.26169:194	
13	Unknown	111	0.05056667	0.6004667	1.151033	23.32811	23.92935	24.89134	192.924	353.2682	369.3333	11991.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.386667	353.26169:22 353.26819:26	307.25671:34 323.25616:29 325.18018:79
14	Unknown	14	0.1682667	0.6004667	1.033333	-1	-1	-1	-1	651.5253	304	2399.778		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.08		
15	Unknown	187	0.1682667	0.6004667	1.033333	32.46696	33.18845	33.78969	262.9431	651.5253	289.6667	7351.964		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.793334	653.52161:27	
16	Unknown	14	0.1290333	0.6004667	1.072567	-1	-1	-1	-1	695.3114	1202.333	12081.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.04667	695.3114:416	
17	Unknown	197	0.1290333	0.6004667	1.072567	33.66944	34.39093	35.23266	272.1076	695.3114	986.3333	32062.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.72667	695.30231:93	681.29474:33
18	Unknown	15	0.2862833	0.6397	0.7976167	-1	-1	-1	-1	90.00979	360.6667	2550.391		[M-H]-	M + 0	similar chromatogram in higher mz_12; similar chromatogram in higher mz_15; similar chromatogram in higher mz_17; similar chromatogram in higher mz_30; similar chromatogram in higher mz_31; similar chromatogram in higher mz_33; similar chromatogram in higher mz_34; similar chromatogram in higher mz_35; similar chromatogram in higher mz_36; similar chromatogram in higher mz_40	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.213333		
19	Unknown	9	0.2862833	0.6397	0.7976167	11.06282	11.66406	12.2653	103.7869	90.00979	360.6667	7806.499		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.213333	90.00651:25 90.00979:53 90.01307:35 90.01635:31	
20	Unknown	15	0.1682667	0.6397	1.033333	-1	-1	-1	-1	165.0418	424	3583.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.48		
21	Unknown	42	0.1682667	0.6397	1.033333	14.91075	15.63224	16.35373	131.2917	165.0418	357.3333	8831.015		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.146667	165.04182:50 165.04626:28 165.0507:25 169.04633:23	
22	Unknown	15	0.522	0.6397	0.7583833	-1	-1	-1	-1	188.9704	1055.667	9684.876		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.03333	188.97038:400	
23	Unknown	39	0.522	0.6397	0.7583833	14.55001	15.2715	15.87274	127.0838	188.9704	1002	25598.38		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.04	188.96562:40	
24	Unknown	15	0.1290333	0.6397	1.151033	-1	-1	-1	-1	195.1427	346	2673.247		[M-H]-	M + 0	similar chromatogram in higher mz_19	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.92		
25	Unknown	65	0.1290333	0.6397	1.151033	17.67646	18.2777	18.87894	151.7407	195.1427	377.6667	8174.448		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.553333		195.06544:32
26	Unknown	15	0.2074833	0.6397	1.072567	-1	-1	-1	-1	195.1427	346	2673.247		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.92		
27	Unknown	64	0.2074833	0.6397	1.072567	17.67646	18.2777	18.87894	151.7407	195.1427	377.6667	8174.448		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.553333		
28	Unknown	15	0.05056667	0.6397	1.190267	-1	-1	-1	-1	223.0289	761	8395.832		[M-H]-	M + 0	found in higher mz's MsMs_31; found in higher mz's MsMs_29	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.22	223.02885:369 227.2003:4475	
29	Unknown	64	0.05056667	0.6397	1.190267	17.43596	18.2777	18.99918	150.5451	223.0289	721.3333	20634.54	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.42667		223.024:676 224.032:195 225.022:90
30	Unknown	15	0.05056667	0.6397	1.308283	-1	-1	-1	-1	239.0635	3142.667	32416.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	62.85333	239.05283:416 239.06351:1375 239.12769:407	
31	Unknown	64	0.05056667	0.6397	1.308283	17.31571	18.2777	19.11943	149.9807	239.0635	2758.333	86592.92	223.024	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	55.16667	239.05283:81 239.06351:281	223.024:676 224.032:195 225.022:90
32	Unknown	15	0.1290333	0.6397	1.033333	-1	-1	-1	-1	241.2177	459	3886.139		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.18	241.21774:264	
33	Unknown	81	0.1290333	0.6397	1.033333	19.48018	20.20166	20.8029	165.6647	241.2177	520	11875.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.4	241.21237:49	96.95636:53 109.06678:21
34	Unknown	15	0.0898	0.6397	1.190267	-1	-1	-1	-1	265.1464	2449.333	22753.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	48.98667	265.14639:1234 267.18869:94 269.20477:234	
35	Unknown	81	0.0898	0.6397	1.190267	19.35993	20.32191	21.16365	165.865	265.1464	2087.667	66348.06	255.224	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41.75333	265.13513:29 265.14639:257	255.224:2080
36	Unknown	15	0.1682667	0.6397	1.1118	-1	-1	-1	-1	279.3237	1143	10060.86		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.86	279.23126:19384 280.23764:3018 281.24582:10317 282.25:1859 283.26178:3319 284.2637:621	
37	Unknown	90	0.1682667	0.6397	1.1118	20.56241	21.40414	22.24588	174.261	279.3237	991	29443.91	280.238	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.82	279.2197:197 279.23126:2619 280.23184:393 281.24582:1090 282.25:179 283.26178:125	157.08099:348 183.09399:90 183.09801:1421 277.21201:480 279.22:611 279.23099:9774 280.23801:1460 281.246:1932 282.25:620
38	w/o MS2:Oleic acid	15	0.4827667	0.6397	1.072567	-1	-1	-1	-1	281.2458	21567.67	243872.5		[M-H]-	M + 0	found in higher mz's MsMs_45	null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	94.8	null	null	null	62	425.0467	281.24582:11184 282.25:1794 283.26178:3466 284.2637:700 285.20316:317	
39	w/o MS2:Oleic acid	93	0.4827667	0.6397	1.072567	20.56241	21.64464	22.60662	176.1613	281.2458	17974.67	601574.6	281.246,283.262	[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	94.8	null	null	null	62	359.4933	281.24582:2386 282.25:457 283.26178:690 284.2637:90	155.103:96 157.086:923 183.09801:480 221.153:35 237.105:206 275.19501:115 275.21201:101 277.21799:502 279.23099:0 280.23199:360 281.246:5623 282.25:1246 283.26199:5975 284.26401:645
40	Unknown	15	0.1682667	0.6397	1.1118	-1	-1	-1	-1	281.3386	605.6667	4858.381		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.11333	281.24582:10317 282.25:1859 283.26178:3319 284.2637:621	
41	Unknown	92	0.1682667	0.6397	1.1118	20.92315	21.64464	22.36613	176.1587	281.3386	570	14855.45	281.246,283.262	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.4	281.24582:1540 282.25:339 283.26178:499 284.2637:78	151.077:64 157.086:905 183.09801:402 220.146:0 239.235:45 277.21799:474 279.22501:1 280.23199:292 281.246:5522 282.25:1208 283.26199:6039 284.26401:667
42	Unknown	15	0.05056667	0.6397	1.308283	-1	-1	-1	-1	282.25	3645	39156.07		[M-H]-	M + 1	isotope of 19	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	72.9	282.25:1859 283.26178:3319 284.2637:621 287.04572:415	
43	Unknown	92	0.05056667	0.6397	1.308283	20.8029	21.64464	22.72687	176.1329	282.25	2830.333	96744.36	283.262,281.246	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	56.60667	282.25:339 283.26178:499 284.2637:78	151.077:64 157.086:902 183.09801:400 220.146:0 239.235:45 277.21799:472 279.22501:1 280.23199:291 281.246:5511 282.25:1206 283.26199:6545 284.26401:681
44	w/o MS2:Stearic acid	15	0.4827667	0.6397	0.9153166	-1	-1	-1	-1	283.2618	7198.333	96475.67		[M-H]-	M + 0	found in higher mz's MsMs_45	null	null	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	530	True	True	True	False	null	98.1	null	null	null	64.6	120.9	283.26178:3319 284.2637:621 287.04572:415 288.06021:179	
45	w/o MS2:Stearic acid	93	0.4827667	0.6397	0.9153166	20.8029	21.76489	22.60662	177.0815	283.2618	6315.667	198378	281.246,283.262	[M-H]-	M + 0		null	179.017	283.26425	C18H36O2	Long-chain fatty acids	QIQXTHQIDYTFRH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCC	510	True	True	True	False	null	98.1	null	null	null	64.6	126.3133	283.26178:598 284.2637:141	151.077:64 157.086:806 236.10001:3 237.11099:127 279.22501:1 280.23199:276 281.246:5390 282.25:1214 283.26199:5655 284.26401:597
46	Unknown	15	0.522	0.6397	0.9153166	-1	-1	-1	-1	284.2637	1232	14433.83		[M-H]-	M + 1	isotope of 22	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.06667	284.2637:621 287.04572:415 288.06021:179 289.03531:96	
47	Unknown	94	0.522	0.6397	0.9153166	21.0434	21.88514	22.60662	178.0303	284.2637	1176.333	32517.47	236.1,221.153	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.52667	284.2637:124	157.086:250 220.14101:885 221.153:2428 236.10001:1861 237.11099:304 283.26199:846 284.26401:152
48	Unknown	15	0.2074833	0.6397	1.072567	-1	-1	-1	-1	313.0728	388.6667	3773.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.773334	313.23798:1261 314.24252:207	
49	Unknown	85	0.2074833	0.6397	1.072567	20.08142	20.8029	21.40414	168.5387	313.0728	376.6667	9191.767	256.236	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.533333	313.07275:34	99.079:18 255.229:5615 256.23599:952
50	Unknown	15	0.3255167	0.6397	1.26905	-1	-1	-1	-1	325.1802	6574.667	69035.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	131.4933	325.15524:80 325.18018:3261 326.18491:766	
51	Unknown	103	0.3255167	0.6397	1.26905	21.2839	22.96737	24.89134	185.7646	325.1802	2156.333	187861	325.174	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	43.12667	325.17395:83 326.18491:100	311.16101:52 325.17401:604
